CALLE;NUMERO;M2;DOLARES;U_S_M2;PESOS;PESOS_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
MITRE, BARTOLOME;4300;55;85000;1545.5;;0.0;2;25;;;;;;;ALMAGRO;5;-58.427396188933166;-34.61064481940393
MITRE, BARTOLOME;4400;48;114000;2375.0;;0.0;1;0;CONTRAFRENTE;;;1;;TERRAZA;ALMAGRO;5;-58.428852846428313;-34.610848634885613
MITRE, BARTOLOME;4400;50;129900;2598.0;;0.0;2;5;FRENTE;;SI;1;SI;TERRAZA;ALMAGRO;5;-58.428852846428313;-34.610848634885613
MITRE, BARTOLOME;4400;52;115000;2211.5;;0.0;2;0;CONTRAFRENTE;SI;;;SI;BALCON;ALMAGRO;5;-58.428852846428313;-34.610848634885613
MITRE, BARTOLOME;4400;59;99000;1678.0;;0.0;2;0;CONTRAFRENTE;SI;;1;SI;BALCON;ALMAGRO;5;-58.428852846428313;-34.610848634885613
MITRE, BARTOLOME;4400;67;89000;1328.4;;0.0;2;30;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.428852846428313;-34.610848634885613
MITRE, BARTOLOME;4400;90;199000;2211.1;;0.0;4;0;FRENTE;;;2;SI;BALCON;ALMAGRO;5;-58.428852846428313;-34.610848634885613
MOCTEZUMA;900;69;89000;1289.9;;0.0;3;45;FRENTE;;;;;;VELEZ SARSFIELD;10;-58.494324994879847;-34.629174813525587
MOCTEZUMA;1300;49;87000;1775.5;;0.0;2;5;FRENTE;;;1;;BALCON;VELEZ SARSFIELD;10;-58.496496423433783;-34.624702775780818
MOCTEZUMA;1300;59;83000;1406.8;;0.0;0;3;FRENTE;;;1;;;VELEZ SARSFIELD;10;-58.496496423433783;-34.624702775780818
MOLDES;1000;72;185000;2569.4;;0.0;3;8;FRENTE;;SI;2;SI;BALCON;COLEGIALES;13;-58.450423349956914;-34.571246066406523
MOLDES;1100;88;179900;2044.3;;0.0;3;0;;;;;;;COLEGIALES;13;-58.451270411892679;-34.570767872699506
MOLDES;1100;90;215000;2388.9;;0.0;3;0;CONTRAFRENTE;SI;SI;3;SI;BALCON;COLEGIALES;13;-58.451270411892679;-34.570767872699506
MOLDES;1100;99;180000;1818.2;;0.0;3;34;FRENTE;;;;;;COLEGIALES;13;-58.451270411892679;-34.570767872699506
MOLDES;1100;100;195000;1950.0;;0.0;3;33;FRENTE;;;2;SI;;COLEGIALES;13;-58.451270411892679;-34.570767872699506
MOLDES;1100;127;249000;1960.6;;0.0;4;25;FRENTE;;;3;;;COLEGIALES;13;-58.451270411892679;-34.570767872699506
MOLDES;1200;104;220000;2115.4;;0.0;4;30;FRENTE;SI;SI;3;SI;PATIO;COLEGIALES;13;-58.4521617103469;-34.57025327604044
MOLDES;1300;52;149000;2865.4;;0.0;3;0;;;;;;;COLEGIALES;13;-58.452991602495281;-34.569773977494087
MOLDES;1300;57;90000;1578.9;;0.0;2;30;CONTRAFRENTE;;;;;;COLEGIALES;13;-58.452991602495281;-34.569773977494087
MOLDES;1400;73;180000;2465.8;;0.0;4;0;;;;;;;COLEGIALES;13;-58.45390879027098;-34.569244201448541
MOLDES;1500;59;154900;2625.4;;0.0;3;30;CONTRAFRENTE;;;;;;COLEGIALES;13;-58.454836099811111;-34.56870866314668
MOLDES;1500;151;285000;1887.4;;0.0;3;30;FRENTE;SI;SI;2;SI;BALCON;COLEGIALES;13;-58.454836099811111;-34.56870866314668
MOLDES;1600;71;160000;2253.5;;0.0;2;15;FRENTE;;;1;;BALCON;COLEGIALES;13;-58.455747134512116;-34.568183572797551
MOLDES;1600;125;245000;1960.0;;0.0;3;55;FRENTE;SI;SI;1;;;COLEGIALES;13;-58.455747134512116;-34.568183572797551
MOLDES;1600;190;390000;2052.6;;0.0;4;0;;SI;SI;3;;TERRAZA;COLEGIALES;13;-58.455747134512116;-34.568183572797551
MOLDES;1800;219;365000;1666.7;;0.0;4;38;FRENTE;SI;;3;;;BELGRANO;13;-58.457136046607751;-34.566597501153481
MOLDES;1900;27;63000;2333.3;;0.0;2;30;LATERAL;;;;;;BELGRANO;13;-58.457938264374945;-34.565665903691823
MOLDES;1900;86;160000;1860.5;;0.0;3;40;CONTRAFRENTE;;;;;;BELGRANO;13;-58.457938264374945;-34.565665903691823
MOLDES;2000;44;120000;2727.3;;0.0;2;35;FRENTE;;;;;;BELGRANO;13;-58.458752786357941;-34.564719982205958
MOLDES;2000;143;325000;2272.7;;0.0;5;35;;;SI;2;SI;BALCON;BELGRANO;13;-58.458752786357941;-34.564719982205958
MOLDES;2100;73;195000;2671.2;;0.0;3;0;;;;;;;BELGRANO;13;-58.4595682062644;-34.563772869237454
MOLDES;2100;80;159900;1998.8;;0.0;4;25;CONTRAFRENTE;;;2;;;BELGRANO;13;-58.4595682062644;-34.563772869237454
MOLDES;2100;93;235000;2526.9;;0.0;4;25;FRENTE;SI;SI;3;;BALCON;BELGRANO;13;-58.4595682062644;-34.563772869237454
MOLDES;2100;142;287000;2021.1;;0.0;4;40;FRENTE;SI;SI;3;;;BELGRANO;13;-58.4595682062644;-34.563772869237454
MOLDES;2200;45;85000;1888.9;;0.0;2;0;;;;;;;BELGRANO;13;-58.460385935247302;-34.562823203010659
MOLDES;2200;47;143000;3042.6;;0.0;2;5;FRENTE;;;;;;BELGRANO;13;-58.460385935247302;-34.562823203010659
MOLDES;2200;78;210000;2692.3;;0.0;3;4;FRENTE;;SI;2;;BALCON;BELGRANO;13;-58.460385935247302;-34.562823203010659
MOLDES;2200;97;250000;2577.3;;0.0;3;5;FRENTE;;SI;;;;BELGRANO;13;-58.460385935247302;-34.562823203010659
MOLDES;2200;100;198000;1980.0;;0.0;4;30;FRENTE;SI;SI;2;SI;PATIO;BELGRANO;13;-58.460385935247302;-34.562823203010659
MOLDES;2200;112;199000;1776.8;;0.0;3;25;FRENTE;;SI;2;;BALCON;BELGRANO;13;-58.460385935247302;-34.562823203010659
MOLDES;2300;78;140000;1794.9;;0.0;3;30;FRENTE;SI;;;SI;;BELGRANO;13;-58.461176904634442;-34.561904560089758
MOLDES;2300;81;175000;2160.5;;0.0;3;0;;;SI;;;;BELGRANO;13;-58.461176904634442;-34.561904560089758
MOLDES;2300;86;187000;2174.4;;0.0;3;25;CONTRAFRENTE;;SI;2;SI;BALCON;BELGRANO;13;-58.461176904634442;-34.561904560089758
MOLDES;2300;90;149000;1655.6;;0.0;3;30;CONTRAFRENTE;;;;;;BELGRANO;13;-58.461176904634442;-34.561904560089758
MOLDES;2300;137;225000;1642.3;;0.0;4;40;FRENTE;;;2;SI;BALCON;BELGRANO;13;-58.461176904634442;-34.561904560089758
MOLDES;2400;63;120000;1904.8;;0.0;3;50;FRENTE;;;;;;BELGRANO;13;-58.461981200615789;-34.560970293710923
MOLDES;2500;38;142000;3736.8;;0.0;2;0;;;;;;;BELGRANO;13;-58.462789560043596;-34.560031427853453
MOLDES;2500;48;95000;1979.2;;0.0;2;40;LATERAL;;;;;;BELGRANO;13;-58.462789560043596;-34.560031427853453
MOLDES;2500;52;143000;2750.0;;0.0;2;4;FRENTE;;;2;;;BELGRANO;13;-58.462789560043596;-34.560031427853453
MOLDES;2500;55;169000;3072.7;;0.0;2;0;;;SI;1;SI;;BELGRANO;13;-58.462789560043596;-34.560031427853453
MOLDES;2600;74;144000;1945.9;;0.0;3;35;FRENTE;;;2;SI;;BELGRANO;13;-58.463440665840096;-34.559271203698998
MOLDES;2700;53;160000;3018.9;;0.0;2;4;FRENTE;;;;SI;;BELGRANO;13;-58.464082655408987;-34.55852061882203
MOLDES;2800;30;86000;2866.7;;0.0;1;0;CONTRAFRENTE;;;;;;BELGRANO;13;-58.464733534579175;-34.55775955051103
MOLDES;2800;32;93000;2906.3;;0.0;1;0;;;;;;;BELGRANO;13;-58.464733534579175;-34.55775955051103
MOLDES;2800;34;86990;2558.5;;0.0;1;0;FRENTE;;;1;;;BELGRANO;13;-58.464733534579175;-34.55775955051103
MOLDES;2800;35;90000;2608.7;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;BELGRANO;13;-58.464733534579175;-34.55775955051103
MOLDES;2800;38;95000;2500.0;;0.0;1;0;FRENTE;;;1;;;BELGRANO;13;-58.464733534579175;-34.55775955051103
MOLDES;2800;47;94000;2000.0;;0.0;1;0;FRENTE;;;;;;BELGRANO;13;-58.464733534579175;-34.55775955051103
MOLDES;2900;63;92000;1460.3;;0.0;1;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465392177607519;-34.556989454687965
MOLDES;3000;110;299900;2726.4;;0.0;3;4;FRENTE;SI;SI;2;SI;BALCON TERRAZA;NUNEZ;13;-58.46626479587394;-34.55596910570052
MOLDES;3100;43;133000;3093.0;;0.0;0;0;FRENTE;;;2;;;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3100;54;147000;2722.2;;0.0;2;0;FRENTE;;SI;1;;BALCON;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3100;55;153000;2781.8;;0.0;2;0;CONTRAFRENTE;;;;;;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3100;56;145000;2589.3;;0.0;0;0;CONTRAFRENTE;;SI;;;BALCON;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3100;62;135000;2177.4;;0.0;2;1;CONTRAFRENTE;;;;;;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3100;90;272000;3022.2;;0.0;3;0;FRENTE;;SI;2;;BALCON;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3100;95;265000;2789.5;;0.0;4;0;FRENTE;;;;;BALCON;NUNEZ;13;-58.467214394453066;-34.555044480305199
MOLDES;3300;38;125000;3289.5;;0.0;0;0;FRENTE;;SI;1;;BALCON;NUNEZ;13;-58.468972945581307;-34.55314450684449
MOLDES;3400;48;29233;609.0;;0.0;0;0;FRENTE;;;;;BALCON;NUNEZ;13;-58.469663910990967;-34.55251876689578
MOLDES;3400;70;180000;2571.4;;0.0;3;2;;;;;;;NUNEZ;13;-58.469663910990967;-34.55251876689578
MOLDES;3400;108;195000;1805.6;;0.0;0;25;FRENTE;SI;;;SI;;NUNEZ;13;-58.469663910990967;-34.55251876689578
MOLDES;3400;116;190000;1637.9;;0.0;4;35;FRENTE;SI;SI;2;SI;PATIO;NUNEZ;13;-58.469663910990967;-34.55251876689578
MOLDES;3400;140;250000;1785.7;;0.0;4;15;FRENTE;;SI;2;;;NUNEZ;13;-58.469663910990967;-34.55251876689578
MOLDES;3700;45;89900;1997.8;;0.0;2;20;FRENTE;;;1;;BALCON;SAAVEDRA;12;-58.4718351138172;-34.549693451209471
MOLDES;3800;48;79900;1664.6;;0.0;2;0;FRENTE;;SI;1;;PATIO;SAAVEDRA;12;-58.472427952883528;-34.548709925366367
MOLDES;4000;40;88000;2200.0;;0.0;2;40;LATERAL;;;;;;SAAVEDRA;12;-58.473247033733116;-34.547049357176931
MOLDES;4400;38;108000;2842.1;;0.0;2;2;FRENTE;;SI;;;BALCON;SAAVEDRA;12;-58.474815824038572;-34.543699634965563
MOLDES;4400;43;133000;3093.0;;0.0;2;0;FRENTE;;SI;;;BALCON;SAAVEDRA;12;-58.474815824038572;-34.543699634965563
MOLDES;4400;45;89000;1977.8;;0.0;2;6;FRENTE;;;1;;BALCON;SAAVEDRA;12;-58.474815824038572;-34.543699634965563
MOLIERE;100;72;95000;1319.4;;0.0;3;35;FRENTE;;;;;BALCON;VILLA LURO;10;-58.502389897035393;-34.636900433453803
MOLIERE;400;72;107000;1486.1;;0.0;4;40;;;;1;;BALCON;VILLA LURO;10;-58.503002728843789;-34.634320353810104
MOLINA;1300;25;68429;2737.2;440000;17600.0;0;25;;;;;;;LINIERS;9;-58.523619342791335;-34.653436865694701
MOLINA;1300;46;85000;1847.8;;0.0;2;0;CONTRAFRENTE;;SI;1;;;LINIERS;9;-58.523619342791335;-34.653436865694701
MOLINA;1300;49;103000;2102.0;;0.0;2;0;FRENTE;;;1;;BALCON;LINIERS;9;-58.523619342791335;-34.653436865694701
MOLINA;1300;73;105000;1438.4;;0.0;2;0;FRENTE;;;;;BALCON;LINIERS;9;-58.523619342791335;-34.653436865694701
MOLINA;1300;76;104000;1368.4;;0.0;2;0;LATERAL;;;1;;BALCON;LINIERS;9;-58.523619342791335;-34.653436865694701
MONASTERIO;100;49;90000;1836.7;;0.0;0;40;CONTRAFRENTE;;;1;SI;BALCON;PARQUE PATRICIOS;4;-58.395413625155058;-34.636391158679679
MONROE;900;138;325000;2355.1;;0.0;4;27;FRENTE;;SI;4;;BALCON;BELGRANO;13;-58.444158712625892;-34.549108719853244
MONROE;1100;30;69900;2330.0;;0.0;2;40;INTERNO;;;;;;BELGRANO;13;-58.446354758311806;-34.550410312305594
MONROE;1100;190;590000;3105.3;;0.0;5;25;FRENTE;;SI;4;SI;TERRAZA;BELGRANO;13;-58.446354758311806;-34.550410312305594
MONROE;1100;339;1048465;3092.8;6741630;19886.8;4;0;;SI;;;SI;PATIO;BELGRANO;13;-58.446354758311806;-34.550410312305594
MONROE;1400;42;95000;2261.9;;0.0;2;65;FRENTE;;;;;;BELGRANO;13;-58.449731616035614;-34.552411755238261
MONROE;1500;42;120000;2857.1;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;BELGRANO;13;-58.450737050655263;-34.553007576086245
MONROE;1600;56;125000;2232.1;;0.0;1;0;CONTRAFRENTE;;;;;;BELGRANO;13;-58.451996266025773;-34.553753817443202
MONROE;1900;38;94192;2478.7;;0.0;1;0;FRENTE;;;;;;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;39;114560;2937.4;;0.0;1;0;;;;;;;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;40;95669;2391.7;;0.0;0;0;FRENTE;;;;;;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;56;145214;2593.1;;0.0;2;0;FRENTE;SI;SI;;;;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;58;163894;2825.8;;0.0;2;0;;SI;;;;;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;59;156890;2659.2;;0.0;2;0;CONTRAFRENTE;SI;;2;;BALCON;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;72;179000;2486.1;;0.0;3;9;CONTRAFRENTE;;SI;2;;TERRAZA;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;124;239000;1927.4;;0.0;4;12;FRENTE;SI;SI;2;SI;TERRAZA;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;134;319355;2383.2;;0.0;4;0;;;;;;;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;1900;190;265000;1394.7;;0.0;4;14;CONTRAFRENTE;SI;SI;2;SI;PATIO;BELGRANO;13;-58.454886496194646;-34.555133846903445
MONROE;2000;54;115000;2129.6;;0.0;3;40;CONTRAFRENTE;;;;;;BELGRANO;13;-58.456093591610205;-34.556183455321055
MONROE;2000;55;98000;1781.8;;0.0;2;0;;;;;;;BELGRANO;13;-58.456093591610205;-34.556183455321055
MONROE;2100;56;108476;1937.1;697500;12455.4;2;0;CONTRAFRENTE;;SI;;SI;;BELGRANO;13;-58.456982425016797;-34.55671227370842
MONROE;2100;64;138000;2156.3;;0.0;3;27;CONTRAFRENTE;SI;SI;;;;BELGRANO;13;-58.456982425016797;-34.55671227370842
MONROE;2191;38;127278;3349.4;818400;21536.8;1;0;;;;;;;BELGRANO;13;-58.458011164441011;-34.556991252715385
MONROE;2200;33;89500;2712.1;;0.0;1;0;;;;;;;BELGRANO;13;-58.457890789673414;-34.557252738457287
MONROE;2200;35;90980;2599.4;585000;16714.3;0;0;FRENTE;;;;;;BELGRANO;13;-58.457890789673414;-34.557252738457287
MONROE;2200;40;82900;2072.5;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;BELGRANO;13;-58.457890789673414;-34.557252738457287
MONROE;2200;44;86000;1954.5;;0.0;1;0;CONTRAFRENTE;;;1;SI;TERRAZA;BELGRANO;13;-58.457890789673414;-34.557252738457287
MONROE;2200;60;127000;2116.7;;0.0;2;0;FRENTE;;;1;;;BELGRANO;13;-58.457890789673414;-34.557252738457287
MONROE;2400;34;111806;3288.4;718911;20898.6;1;0;;;;;;;BELGRANO;13;-58.45981468849012;-34.55839704410829
MONROE;2500;33;87000;2636.4;;0.0;1;0;FRENTE;;;;;;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2500;46;140000;3043.5;;0.0;2;0;FRENTE;;;;;;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2500;70;175000;2500.0;;0.0;3;0;FRENTE;;;;;;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2500;74;150000;2027.0;;0.0;2;0;CONTRAFRENTE;;;2;;TERRAZA;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2500;88;210000;2386.4;;0.0;3;20;CONTRAFRENTE;;SI;;;;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2500;95;169900;1788.4;;0.0;4;35;FRENTE;;;;;;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2500;103;215000;2087.4;;0.0;4;40;FRENTE;;;3;;;BELGRANO;13;-58.46076628254076;-34.558961937271505
MONROE;2800;38;118097;3107.8;;0.0;1;0;FRENTE;;;;;BALCON;BELGRANO;13;-58.463452275408137;-34.560556343288518
MONROE;2800;39;104850;2688.5;;0.0;1;0;CONTRAFRENTE;SI;;;;BALCON;BELGRANO;13;-58.463452275408137;-34.560556343288518
MONROE;2800;55;135000;2454.5;;0.0;2;0;;;;;;;BELGRANO;13;-58.463452275408137;-34.560556343288518
MONROE;2800;64;155000;2421.9;;0.0;3;14;FRENTE;;SI;;;;BELGRANO;13;-58.463452275408137;-34.560556343288518
MONROE;2800;76;245798;3234.2;;0.0;2;0;FRENTE;SI;;;;BALCON;BELGRANO;13;-58.463452275408137;-34.560556343288518
MONROE;2800;80;225000;2812.5;;0.0;3;0;;;SI;2;SI;;BELGRANO;13;-58.463452275408137;-34.560556343288518
MONROE;3000;42;90000;2142.9;;0.0;2;0;;;;;;;BELGRANO;13;-58.465378327307661;-34.561699517872036
MONROE;3000;54;95000;1759.3;;0.0;2;40;INTERNO;;;;;;BELGRANO;13;-58.465378327307661;-34.561699517872036
MONROE;3000;60;98000;1633.3;;0.0;3;0;;;;1;;PATIO;BELGRANO;13;-58.465378327307661;-34.561699517872036
MONROE;3100;30;69000;2300.0;;0.0;2;40;INTERNO;;;;;;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;31;89000;2899.0;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;39;89687;2299.7;;0.0;1;0;;;;;;;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;40;89700;2242.5;;0.0;1;0;CONTRAFRENTE;;;1;;TERRAZA;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;61;146441;2400.7;;0.0;2;0;;;;;;;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;75;151583;2021.1;;0.0;2;0;;;;;;;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;83;193000;2325.3;;0.0;2;0;CONTRAFRENTE;;;;;TERRAZA;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3100;86;190000;2209.3;;0.0;2;0;FRENTE;;;1;;BALCON;BELGRANO;13;-58.466370103793395;-34.562288204849054
MONROE;3200;44;82000;1863.6;;0.0;1;0;;;;1;;BALCON;BELGRANO;13;-58.467407366945658;-34.563053503331545
MONROE;3200;104;189999;1826.9;;0.0;4;25;LATERAL;SI;SI;2;SI;;BELGRANO;13;-58.467407366945658;-34.563053503331545
MONROE;3300;115;160000;1391.3;;0.0;0;30;FRENTE;;;;;;BELGRANO;13;-58.468485149328103;-34.563768356051625
MONROE;3600;47;148523;3160.1;955000;20319.1;2;15;CONTRAFRENTE;;;1;;BALCON;BELGRANO;13;-58.471255230343559;-34.565551827512728
MONROE;3600;48;88000;1833.3;;0.0;2;30;LATERAL;;;;;;BELGRANO;13;-58.471255230343559;-34.565551827512728
MONROE;3600;80;180000;2250.0;;0.0;2;10;FRENTE;;;;;;BELGRANO;13;-58.471255230343559;-34.565551827512728
MONROE;3600;115;198000;1721.7;;0.0;5;30;FRENTE;;SI;2;SI;BALCON;BELGRANO;13;-58.471255230343559;-34.565551827512728
MONROE;3600;130;185000;1423.1;;0.0;4;0;FRENTE;SI;SI;3;;BALCON TERRAZA;BELGRANO;13;-58.471255230343559;-34.565551827512728
MONROE;3700;38;68000;1789.5;;0.0;2;0;;;;1;;;BELGRANO;13;-58.472296722355161;-34.566192852883411
MONROE;3800;61;125000;2049.2;;0.0;3;5;CONTRAFRENTE;;;2;;BALCON;BELGRANO;13;-58.47324934662312;-34.566760015021565
MONROE;4000;38;89000;2342.1;;0.0;2;25;LATERAL;;;;;;VILLA URQUIZA;12;-58.475076967151942;-34.567847150517757
MONROE;4100;33;92871;2814.3;;0.0;1;0;CONTRAFRENTE;;SI;1;;BALCON;VILLA URQUIZA;12;-58.476167533684666;-34.568496045053287
MONROE;4100;89;146065;1641.2;939200;10552.8;1;0;FRENTE;;;;;BALCON;VILLA URQUIZA;12;-58.476167533684666;-34.568496045053287
MONROE;4200;56;164774;2942.4;1059498;18919.6;2;0;;;;;;;VILLA URQUIZA;12;-58.47710030563222;-34.569051453792092
MONROE;4500;29;71000;2448.3;;0.0;1;4;INTERNO;;;1;;PATIO;VILLA URQUIZA;12;-58.479859840227235;-34.570691552513772
MONROE;4500;31;80000;2580.6;;0.0;1;4;CONTRAFRENTE;;;1;;BALCON;VILLA URQUIZA;12;-58.479859840227235;-34.570691552513772
MONROE;4500;42;103000;2452.4;;0.0;2;5;FRENTE;;;1;;BALCON;VILLA URQUIZA;12;-58.479859840227235;-34.570691552513772
MONROE;4500;52;115000;2211.5;;0.0;3;25;FRENTE;;;;;;VILLA URQUIZA;12;-58.479859840227235;-34.570691552513772
MONROE;4500;68;145000;2132.4;;0.0;4;35;CONTRAFRENTE;;;1;;BALCON;VILLA URQUIZA;12;-58.479859840227235;-34.570691552513772
MONROE;4500;84;305118;3632.4;1961906;23356.0;4;0;CONTRAFRENTE;;SI;;;BALCON;VILLA URQUIZA;12;-58.479859840227235;-34.570691552513772
MONROE;4600;70;180000;2571.4;;0.0;3;3;;;;2;;;VILLA URQUIZA;12;-58.480789380146717;-34.571240770480479
MONROE;4600;79;205591;2602.4;1321947;16733.5;3;0;FRENTE;;;;;;VILLA URQUIZA;12;-58.480789380146717;-34.571240770480479
MONROE;5100;90;180000;2000.0;;0.0;4;30;FRENTE;;;2;SI;BALCON;VILLA URQUIZA;12;-58.486276360285302;-34.574428941989567
MONROE;5300;40;147745;3693.6;950000;23750.0;1;0;;;;1;;BALCON;VILLA URQUIZA;12;-58.488216412064261;-34.575534382799802
MONROE;5600;25;65000;2600.0;;0.0;1;20;LATERAL;;;;;;VILLA URQUIZA;12;-58.49187617159388;-34.577676919169548
MONROE;5600;116;179500;1547.4;;0.0;4;45;FRENTE;;;;;BALCON;VILLA URQUIZA;12;-58.49187617159388;-34.577676919169548
MONROE;5700;41;85900;2095.1;;0.0;2;0;FRENTE;;;1;SI;BALCON;VILLA URQUIZA;12;-58.492943891977959;-34.578302000487497
MONROE;5700;58;153966;2654.6;990000;17069.0;3;0;FRENTE;;SI;;SI;BALCON;VILLA URQUIZA;12;-58.492943891977959;-34.578302000487497
MONTAÑESES;1800;88;225000;2556.8;;0.0;4;30;CONTRAFRENTE;;SI;;;;BELGRANO;13;-58.446262401783713;-34.560131076345385
MONTAÑESES;1900;47;110000;2340.4;;0.0;3;35;LATERAL;;;;;;BELGRANO;13;-58.447366441834397;-34.559396911146635
MONTAÑESES;1900;119;270000;2268.9;;0.0;4;43;;;SI;2;SI;;BELGRANO;13;-58.447366441834397;-34.559396911146635
MONTAÑESES;1900;170;320000;1882.4;;0.0;4;28;FRENTE;SI;SI;3;SI;BALCON;BELGRANO;13;-58.447366441834397;-34.559396911146635
MONTAÑESES;2500;55;90000;1636.4;;0.0;3;0;;;;;;;BELGRANO;13;-58.452236563866663;-34.553761369233598
MONTAÑESES;2500;75;170000;2266.7;;0.0;3;0;FRENTE;;;2;;BALCON;BELGRANO;13;-58.452236563866663;-34.553761369233598
MONTAÑESES;2500;92;190000;2065.2;;0.0;3;0;FRENTE;;;2;;TERRAZA;BELGRANO;13;-58.452236563866663;-34.553761369233598
MONTAÑESES;2600;39;106000;2717.9;;0.0;1;4;CONTRAFRENTE;;;;;;BELGRANO;13;-58.452956391260372;-34.552927001117482
MONTAÑESES;2600;44;104000;2363.6;;0.0;1;0;CONTRAFRENTE;;;1;;TERRAZA;BELGRANO;13;-58.452956391260372;-34.552927001117482
MONTAÑESES;2600;50;129000;2580.0;;0.0;1;0;;;;;;BALCON;BELGRANO;13;-58.452956391260372;-34.552927001117482
MONTAÑESES;2600;65;180000;2769.2;;0.0;0;5;CONTRAFRENTE;;;;SI;BALCON;BELGRANO;13;-58.452956391260372;-34.552927001117482
MONTAÑESES;2600;68;182000;2676.5;;0.0;3;11;CONTRAFRENTE;;SI;2;SI;BALCON;BELGRANO;13;-58.452956391260372;-34.552927001117482
MONTAÑESES;2600;230;620000;2695.7;;0.0;4;5;CONTRAFRENTE;;SI;3;SI;TERRAZA;BELGRANO;13;-58.452956391260372;-34.552927001117482
MONTAÑESES;2700;32;88000;2750.0;;0.0;1;0;;;;;;;BELGRANO;13;-58.453666873499088;-34.55210362161656
MONTAÑESES;2700;41;86000;2097.6;;0.0;1;2;CONTRAFRENTE;;;;;;BELGRANO;13;-58.453666873499088;-34.55210362161656
MONTAÑESES;2700;105;220000;2095.2;;0.0;3;0;CONTRAFRENTE;SI;SI;3;SI;PATIO;BELGRANO;13;-58.453666873499088;-34.55210362161656
MONTAÑESES;2700;116;285000;2459.0;;0.0;3;0;FRENTE;;SI;4;;BALCON;BELGRANO;13;-58.453666873499088;-34.55210362161656
MONTAÑESES;2700;124;335000;2701.6;;0.0;4;0;;;SI;3;SI;BALCON;BELGRANO;13;-58.453666873499088;-34.55210362161656
MONTAÑESES;2700;125;318000;2544.0;;0.0;4;0;FRENTE;;SI;4;SI;BALCON;BELGRANO;13;-58.453666873499088;-34.55210362161656
MONTAÑESES;2900;35;72500;2071.4;;0.0;0;35;INTERNO;;;1;;BALCON;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;2900;38;79000;2078.9;;0.0;2;25;CONTRAFRENTE;;;;;;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;2900;52;145500;2798.1;;0.0;0;0;FRENTE;;;;;BALCON;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;2900;58;148500;2560.3;;0.0;2;0;FRENTE;;;;;;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;2900;85;160000;1882.4;;0.0;0;0;CONTRAFRENTE;;;;;;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;2900;90;225000;2500.0;;0.0;0;17;FRENTE;SI;;;SI;BALCON;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;2900;95;168000;1768.4;;0.0;2;0;FRENTE;;;;;;NUNEZ;13;-58.455352175248684;-34.550266682705896
MONTAÑESES;3100;48;190000;3958.3;;0.0;0;0;FRENTE;;;;;BALCON;NUNEZ;13;-58.456839402506688;-34.548620835983627
