CALLE;NUMERO;M2;DOLARES;U_S_M2;PISO;AMBIENTES;DORMITORIO;ANTIGUEDAD;A_ESTRENAR;FRENTE_Y_CONTRA;EDIFICACION;BAUL;COCHERA;BAÑO;LAVADERO;DEPENDENCIA;TERRAZA;OBS1;FUENTE;DIRECCION;NOMB_CA_CO;AV_SCORE;AV_SIDE;BARRIOS;COMUNA;AREA;ZONA;DIRECCION_NORMALIZADA;BARRIO_NORMALIZADO;COMUNA_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LATITUD;LONGITUD
BULNES;700;65;130000;2000;2;2;2;27; ; CONTRAFRENT; ; ; ;2; ; ;BALCON; ; ARGENPROP.COM/ALMAGRO;700 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 700;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6035510029051;-58.418105489532856
BULNES;700;69;155000;2246,4; ;3;2;30; ; CONTRAFRENT; ;SI; ;1; S; ;TERRAZA; ; ZONAPROP/ALMAGRO;700 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 700;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6035510029051;-58.418105489532856
BULNES;700;80;200000;2500;5;4;3;27; ; FRENTE; ; ;SI;2; S; S;TERRAZA; ; BUSCAINMUEBLE/ABASTO;700 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 700;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6035510029051;-58.418105489532856
BULNES;700;90;175000;1944,4;5;3;3;27; ; FRENTE; ; ; ;2; ; S;BALCON; ; ARGENPROP.COM/ALMAGRO;700 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 700;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6035510029051;-58.418105489532856
BULNES;700;106;240000;2264,2; ;4;3;30; ; FRENTE; ; ;SI;2; S; S;TERRAZA; ; ZONAPROP/ALMAGRO;700 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 700;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6035510029051;-58.418105489532856
BULNES;800;30;90000;3000;2;1;0;4; ; FRENTE; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/ALMAGRO;800 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 800;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6022765969019;-58.41796130543706
BULNES;800;38;83000;2184,2; ;1;0; ; ; ; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/ALMAGRO;800 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 800;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6022765969019;-58.41796130543706
BULNES;800;72;205000;2847,2; ;3;2;4; ; CONTRAFRENT; ; ;SI;1; S; ;TERRAZA; ; ZONAPROP/ALMAGRO;800 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 800;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6022765969019;-58.41796130543706
BULNES;800;88;215000;2443,2;8;3;3;13; ; FRENTE; SEMIPISO; ;SI;2; S; ; ; ; ARGENPROP.COM/ALMAGRO;800 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 800;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6022765969019;-58.41796130543706
BULNES;800;90;200000;2222,2; ;3;2;3; ; CONTRAFRENT; ; ;SI;2; ; ;TERRAZA; ; ZONAPROP/ALMAGRO;800 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 800;ALMAGRO;COMUNA 5;1176; C1176AB;-34.6022765969019;-58.41796130543706
BULNES;900;30;62000;2066,7;3;1;1; ; ; INTERNO; POR ESCALER; ; ;1; S; ; ; ; ARGENPROP.COM/ALMAGRO;900 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 900;ALMAGRO;COMUNA 5;1176; C1176AB;-34.60104455248469;-58.41785225368487
BULNES;900;47;80000;1702,1;4;2;2;53; ; ; POR ESCALER; ; ;1; ; ;TERRAZA; ; ARGENPROP.COM/ALMAGRO;900 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 900;ALMAGRO;COMUNA 5;1176; C1176AB;-34.60104455248469;-58.41785225368487
BULNES;1100;50;155000;3100;10;1;1; ;A ESTRENAR; FRENTE; ;SI;SI;1; ; ; ; ; ARGENPROP.COM/PALERMO;1100 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1100;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59895347525456;-58.41759326681629
BULNES;1100;76;170000;2236,8; ;2;2; ;A ESTRENAR; FRENTE; ; ; ;2; S; ;BALCON; ; ARGENPROP.COM/PALERMO;1100 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1100;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59895347525456;-58.41759326681629
BULNES;1200;30;85000;2833,3;6;1;0; ; ; LATERAL; ; ;SI;1; S; ; ; ; ARGENPROP.COM/PALERMO;1200 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1200;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59790365259777;-58.417347490919596
BULNES;1200;37;96159;2598,9;4;0;0; ;A ESTRENAR; CONTRAFRENT; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1200 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1200;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59790365259777;-58.417347490919596
BULNES;1200;40;60800;1520; ;1;1; ; ; FRENTE; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1200 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1200;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59790365259777;-58.417347490919596
BULNES;1200;46;105000;2282,6;5;0;0; ;A ESTRENAR; FRENTE; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1200 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1200;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59790365259777;-58.417347490919596
BULNES;1200;53;125000;2358,5;5;1;1; ;A ESTRENAR; CONTRAFRENT; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1200 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1200;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59790365259777;-58.417347490919596
BULNES;1200;56;89753;1602,7; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ARGENPROP.COM/PALERMO;1200 BULNES; BULNES;100;L;ALMAGRO;5; ;3; BULNES 1200;ALMAGRO;COMUNA 5;1176; C1176AB;-34.59790365259777;-58.417347490919596
BULNES;1300;36;132000;3666,7; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ARGENPROP.COM/PALERMO;1300 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1300;PALERMO;COMUNA 14;1176; C1176AB;-34.59672475562852;-58.41707697111915
BULNES;1300;50;138000;2760;9;1;1;10; ; FRENTE; ; ; ;1; ; ; ; ; ARGENPROP.COM/PALERMO;1300 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1300;PALERMO;COMUNA 14;1176; C1176AB;-34.59672475562852;-58.41707697111915
BULNES;1400;65;150000;2307,7; ;3;2;38; ; FRENTE; ; ; ;1; S; ;BALCON; ; ARGENPROP.COM/PALERMO;1400 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1400;PALERMO;COMUNA 14;1176; C1176AB;-34.595617230340395;-58.416826252897756
BULNES;1400;90;309000;3433,3;8;3;2; ; ; FRENTE; ;SI;SI;0; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARIO NORT;1400 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1400;PALERMO;COMUNA 14;1176; C1176AB;-34.595617230340395;-58.416826252897756
BULNES;1500;98;206000;2102; ;4;3; ; ; FRENTE; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/BARRIONORTE;1500 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1500;PALERMO;COMUNA 14;1176; C1176AC;-34.5941648003282;-58.41649812041454
BULNES;1600;72;161000;2236,7; ;4;3; ; ; CONTRAFRENT; ; ; ;1; ; ; ; ; ZONAPROP/BARRIO NORTE;1600 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1600;PALERMO;COMUNA 14;1176; C1176AC;-34.59282132059026;-58.416188294293754
BULNES;1700;106;275000;2594,3;5;2;2;25; ; FRENTE; SEMIPISO;SI;SI;1; ; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;1700 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1700;PALERMO;COMUNA 14;1425; C1425DK;-34.59181138006179;-58.41527380910987
BULNES;1800;97;250000;2577,3;6;2;2;50; ; CONTRAFRENT; ;SI; ;1; S; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;1800 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1800;PALERMO;COMUNA 14;1425; C1425DK;-34.59069101775661;-58.41417859023096
BULNES;1800;235;550000;2340,4; ;4;3;45; ; FRENTE; ;SI; ;0; S; S; ; ; INMUEBLESCLARIN.COM/BARIO NORT;1800 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1800;PALERMO;COMUNA 14;1425; C1425DK;-34.59069101775661;-58.41417859023096
BULNES;1900;34;101290;2979,1;3;0;0; ;A ESTRENAR; CONTRAFRENT; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;35;105000;3000;1;2;1;40; ; INTERNO; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARIO NORT;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;37;107450;2904,1;3;0;0; ;A ESTRENAR; FRENTE; ;SI;SI;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;40;197000;4925;9;2;1; ;A ESTRENAR; CONTRAFRENT; ; ;SI;1; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRIO NORTE;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;46;206200;4482,6;2;2;1; ;A ESTRENAR; FRENTE; ; ; ;1; S; ;TERRAZA; ; BUSCAINMUEBLE/BARRIO NORTE;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;48;137900;2872,9;9;1;1; ;A ESTRENAR; CONTRAFRENT; ; ; ;0; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;54;151970;2814,3;2;1;1; ;A ESTRENAR; FRENTE; ; ; ;1; S; ;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;61;203630;3338,2;9;2;2; ;A ESTRENAR; FRENTE; ; ; ;2; ; ; ; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;62;276000;4451,6;9;2;2; ;A ESTRENAR; FRENTE; ;SI; ;2; ; ; ; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;73;357000;4890,4;9;3;2; ;A ESTRENAR; CONTRAFRENT; ; ;SI;2; S; S;TERRAZA; ; BUSCAINMUEBLE/BARRIO NORTE;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;79;219000;2772,2; ;2;2;55; ; FRENTE; ; ; ;2; ; S; ; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;86;200000;2325,6; ;4;3;35; ; FRENTE; ;SI; ;1; S; ;TERRAZA; ; ZONAPROP/BARRIO NORTE;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;90;237300;2636,7;8;2;2; ;A ESTRENAR; FRENTE; ; ; ;2; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;91;321800;3536,3;8;2;2; ;A ESTRENAR; FRENTE; ;SI; ;2; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;106;300000;2830,2;9;2;2;35; ; FRENTE; SEMIPISO; ; ;3; ; S;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;125;365000;2920;6;2;2; ; ; FRENTE; SEMIPISO; ;SI;3; S; S; ; ; ARGENPROP.COM/BARRIONORTE;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;138;367000;2659,4; ;2;2;40; ; FRENTE; ; ;SI;0; S; ; ; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;146;290000;1986,3;2;4;4;40; ; CONTRAFRENT; SEMIPISO; ;SI;1; S; S; ; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;195;458000;2348,7; ;5;3;30; ; FRENTE; ;SI;SI;2; S; S;TERRAZA; ; ZONAPROP/BARRIO NORTE;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;1900;236;390000;1652,5; ;3;3;8; ; FRENTE; SEMIPISO; ;SI;0; S; S;BALCON; ; ARGENPROP.COM/PALERMO;1900 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 1900;PALERMO;COMUNA 14;1425; C1425DK;-34.58936062738404;-58.412879395915894
BULNES;2500;45;130000;2888,9; ;2;1;41; ; ; ; ; ;1; ; ; ; ; ARGENPROP.COM/BARRIONORTE;2500 BULNES; BULNES;37; ;PALERMO;14; ;2; ; ; ; ; ;;
BULNES;2500;163;495000;3036,8;1;4;3;25; ; FRENTE; ;SI;SI;2; S; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;2500 BULNES; BULNES;37; ;PALERMO;14; ;2; ; ; ; ; ;;
BULNES;2500;205;680000;3317,1;13;5;4;15; ; FRENTE; DUPLEX;SI;SI;2; S; S;TERRAZA; ; ARGENPROP.COM/PALERMO;2500 BULNES; BULNES;37; ;PALERMO;14; ;2; ; ; ; ; ;;
BULNES;2700;105;315000;3000; ;3;3; ; ; ; ; ;SI;2; ; ;BALCON; ; ARGENPROP.COM/PALERMO;2700 BULNES; BULNES;100;L;PALERMO;14; ;2; BULNES 2700;PALERMO;COMUNA 14;1425; C1425DK;-34.58124765025778;-58.40633232474089
BURELA;2000;198;445000;2247,5;3;5;4;20; ; FRENTE; ;SI;SI;3; ; S;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2000 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2000;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.581701115000236;-58.48872166443758
BURELA;2000;240;525000;2187,5;11;4;4;15; ; FRENTE; ;SI;SI;5; S; S;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2000 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2000;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.581701115000236;-58.48872166443758
BURELA;2100;32;69500;2171,9;1;0;0; ;A ESTRENAR; FRENTE; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2100 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2100;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.58060982459199;-58.489568103573895
BURELA;2100;59;167000;2830,5;3;3;2;15; ; FRENTE; ; ;SI;1; S; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2100 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2100;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.58060982459199;-58.489568103573895
BURELA;2100;60;175000;2916,7;11;3;2; ; ; CONTRAFRENT; ; ;SI;2; ; ; ; ; ARGENPROP.COM/VILLAURQUIZA;2100 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2100;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.58060982459199;-58.489568103573895
BURELA;2100;94;210000;2234;9;5;4;15; ; FRENTE; ;SI;SI;1; S; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2100 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2100;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.58060982459199;-58.489568103573895
BURELA;2200;68;157000;2308,8; ;2;2;8; ; ; ; ;SI;2; ; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2200 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2200;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.57932315330375;-58.49057231626582
BURELA;2300;42;89000;2119; ;0;0;4; ; CONTRAFRENT; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2300 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2300;VILLA URQUIZA;COMUNA 12;1431; C1431EG;-34.57853488282309;-58.49125570536434
BURELA;2700;49;119000;2428,6; ;1;1; ;A ESTRENAR; CONTRAFRENT; ; ;SI;1; S; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;2700 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 2700;VILLA URQUIZA;COMUNA 12;1431; C1431EH;-34.57522753045942;-58.493930137939785
BURELA;3100;48;92000;1916,7; ;2;1;10; ; FRENTE; ; ; ;1; S; ;BALCON; ; ARGENPROP.COM/VILLAURQUIZA;3100 BURELA; BURELA;100;L;VILLA URQUIZA;12; ;3; BURELA 3100;VILLA URQUIZA;COMUNA 12;1431; C1431EH;-34.571892421002836;-58.496613431789676
CAAGUAZU;5700;100;89000;890;1;2;1; ; ; ; ; ; ;0; S; ;PATIO; ; ARGENPROP.COM/VILLALURO;5700 CAAGUAZU; CAAGUAZU;37; ;LINIERS;9; ;3; ; ; ; ; ;;
CAAGUAZU;6000;50;92000;1840; ;1;0; ;A ESTRENAR; ; ; ; ;0; ; ;PATIO; ; ZONAPROP.COM_LINIERS;6000 CAAGUAZU; CAAGUAZU;100;L;LINIERS;9; ;3; CAAGUAZU 6000;LINIERS;COMUNA 9;1408; C1408ET;-34.642494158208144;-58.51363822413654
CAAGUAZU;6100;48;90000;1875;3;2;1;2; ; ; ; ; ;0; ; ; ; ; ZONAPROP.COM_LINIERS;6100 CAAGUAZU; CAAGUAZU;100;L;LINIERS;9; ;3; CAAGUAZU 6100;LINIERS;COMUNA 9;1408; C1408ET;-34.643134329883715;-58.51423184711575
CAAGUAZU;6300;230;215000;934,8;PB;4;3; ; ; ; ;SI; ;3; S; S; ; ; ZONAPROP.COM_LINIERS;6300 CAAGUAZU; CAAGUAZU;100;L;LINIERS;9; ;3; CAAGUAZU 6300;LINIERS;COMUNA 9;1408; C1408ET;-34.64515755241372;-58.51653665840953
CAAGUAZU;6492;69;120000;1739,1;1;3;2; ;A ESTRENAR; CONTRAFRENT; ; ; ;0; ; ; ; ; ZONAPROP.COM_LINIERS;6492 CAAGUAZU; CAAGUAZU;100;L;LINIERS;9; ;3; CAAGUAZU 6492;LINIERS;COMUNA 9;1408; C1408ET;-34.64638243049192;-58.51795892223599
CAAGUAZU;6600;75;97000;1293,3;2;3;2;30; ; FRENTE; POR ESCALER; ; ;0; S; S; ; ; ZONAPROP.COM_LINIERS;6600 CAAGUAZU; CAAGUAZU;100;L;LINIERS;9; ;3; CAAGUAZU 6600;LINIERS;COMUNA 9;1408; C1408ET;-34.647002452789586;-58.51867579881693
CABELLO;3100;32;113000;3531,3; ;0;0;7; ; FRENTE; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;3100 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3100;PALERMO;COMUNA 14;1425; C1425AP;-34.58241595566815;-58.4055052432514
CABELLO;3100;67;280000;4179,1;6;3;2;3; ; ; ; ;SI;0; ; ; ; ; ARGENPROP.COM/PALERMO;3100 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3100;PALERMO;COMUNA 14;1425; C1425AP;-34.58241595566815;-58.4055052432514
CABELLO;3100;90;230000;2555,6;6;2;2; ; ; ; SEMIPISO; ; ;2; ; S;BALCON; ; ARGENPROP.COM/PALERMO;3100 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3100;PALERMO;COMUNA 14;1425; C1425AP;-34.58241595566815;-58.4055052432514
CABELLO;3100;163;798000;4895,7; ;5;4;4; ; ; ;SI;SI;4; S; S;TERRAZA; ; ARGENPROP.COM/PALERMO;3100 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3100;PALERMO;COMUNA 14;1425; C1425AP;-34.58241595566815;-58.4055052432514
CABELLO;3300;24;75000;3125; ;0;0;40; ; FRENTE; ; ; ;1; ; ; ; ; ARGENPROP.COM/PALERMO;3300 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3300;PALERMO;COMUNA 14;1425; C1425AP;-34.581775258945;-58.40754706932692
CABELLO;3300;44;124000;2818,2;3;2;1;35; ; FRENTE; ; ; ;1; ; ;TERRAZA; ; BUSCAINMUEBLE/BARRIO NORTE;3300 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3300;PALERMO;COMUNA 14;1425; C1425AP;-34.581775258945;-58.40754706932692
CABELLO;3300;195;530000;2717,9; ;3;3; ; ; FRENTE; ; ;SI;2; S; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;3300 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3300;PALERMO;COMUNA 14;1425; C1425AP;-34.581775258945;-58.40754706932692
CABELLO;3400;66;169000;2560,6;1;3;2;35; ; CONTRAFRENT; SEMIPISO; ; ;1; ; ;TERRAZA; ; ARGENPROP.COM/PALERMO;3400 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3400;PALERMO;COMUNA 14;1425; C1425AP;-34.58146829371536;-58.40852964465938
CABELLO;3400;85;238000;2800; ;4;3;35; ; FRENTE; ; ; ;2; ; S;BALCON; ; ARGENPROP.COM/PALERMO;3400 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3400;PALERMO;COMUNA 14;1425; C1425AP;-34.58146829371536;-58.40852964465938
CABELLO;3500;70;178000;2542,9; ;3;2; ; ; CONTRAFRENT; ; ; ;2; ; ;BALCON; ; ARGENPROP.COM/PALERMO;3500 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3500;PALERMO;COMUNA 14;1425; C1425AP;-34.58112444975789;-58.409595356239215
CABELLO;3700;94;214000;2276,6;PB;3;2; ; ; ; LOFT; ; ;2; ; ; ; ; ARGENPROP.COM/PALERMO;3700 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3700;PALERMO;COMUNA 14;1425; C1425AP;-34.580468518405155;-58.41173640307626
CABELLO;3900;99;295000;2979,8; ;4;3; ; ; FRENTE; ; ; ;3; S; ; ; ; ARGENPROP.COM/PALERMO;3900 CABELLO; CABELLO;100;L;PALERMO;14; ;2; CABELLO 3900;PALERMO;COMUNA 14;1425; C1425AP;-34.5798269759792;-58.413792957160275
CABEZON, JOSE LEON;2300;46;85000;1847,8;1;2;1;50; ; CONTRAFRENT; POR ESCALER; ; ;1; ; ;TERRAZA; ; ARGENPROP.COM/VILLAPUEYRREDON;2300 CABEZON, JOSE LEON; JOSE LEON CABEZON;96;L;VILLA PUEYRREDON;12; ;3; CABEZON, JOSE LEON 2300;VILLA PUEYRREDON;COMUNA 12;1419; C1419FB;-34.57870042269881;-58.498306656732645
CABEZON, JOSE LEON;2400;76;129000;1697,4;1;3;2;30; ; CONTRAFRENT; ; ; ;1; ; ;PATIO; ; ARGENPROP.COM/VILLAPUEYRREDON;2400 CABEZON, JOSE LEON; JOSE LEON CABEZON;96;L;VILLA PUEYRREDON;12; ;3; CABEZON, JOSE LEON 2400;VILLA PUEYRREDON;COMUNA 12;1419; C1419FB;-34.57939349063701;-58.49942232061315
CABEZON, JOSE LEON;2600;86;172000;2000;4;3;2;26; ; CONTRAFRENT; ;SI;SI;1; ; S;BALCON; ; ARGENPROP.COM/VILLAPUEYRREDON;2600 CABEZON, JOSE LEON; JOSE LEON CABEZON;34; ;VILLA PUEYRREDON;12; ;3; ; ; ; ; ;;
CABEZON, JOSE LEON;2800;133;187000;1406;7;2;2;40; ; FRENTE; ; ;SI;1; S; ;TERRAZA; ; ARGENPROP.COM/VILLAPUEYRREDON;2800 CABEZON, JOSE LEON; JOSE LEON CABEZON;96;L;VILLA PUEYRREDON;12; ;3; CABEZON, JOSE LEON 2800;VILLA PUEYRREDON;COMUNA 12;1419; C1419FC;-34.582208376449024;-58.50397567009967
CABEZON, JOSE LEON;2900;42;89800;2138,1;1;2;1;45; ; CONTRAFRENT; POR ESCALER; ; ;1; S; ;TERRAZA; ; ARGENPROP.COM/VILLAPUEYRREDON;2900 CABEZON, JOSE LEON; JOSE LEON CABEZON;96;L;VILLA PUEYRREDON;12; ;3; CABEZON, JOSE LEON 2900;VILLA PUEYRREDON;COMUNA 12;1419; C1419FC;-34.582910332470334;-58.505099087881646
CABEZON, JOSE LEON;2900;93;140000;1505,4; ;4;3;25; ; FRENTE; TIPO CASA; ; ;0; S; ;TERRAZA; ; ZONAPROP.COM_VILLA PUEYRREDON;2900 CABEZON, JOSE LEON; JOSE LEON CABEZON;96;L;VILLA PUEYRREDON;12; ;3; CABEZON, JOSE LEON 2900;VILLA PUEYRREDON;COMUNA 12;1419; C1419FC;-34.582910332470334;-58.505099087881646
