CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
EL SALVADOR;3800;118.0;220000;1864.4;3;A ESTRENAR;FRENTE;;SI;3;;TERRAZA;PALERMO;14;-58.416149517456581;-34.592744683231906
RUGGIERI SILVIO L.;2900;64.0;210000;3281.3;3;9;FRENTE;;SI;2;SI;TERRAZA;PALERMO;14;-58.407131574702575;-34.580865271236604
JUNCAL;3700;100.0;290000;2900.0;3;40;CONTRAFRENTE;;SI;;;;PALERMO;14;-58.413988663740653;-34.582875920626826
RAVIGNANI EMILIO Dr.;2200;70.0;115000;1642.9;4;30;FRENTE;;;2;;TERRAZA;PALERMO;14;-58.434899154805748;-34.578027055355271
ARENAL CONCEPCION;2300;31.0;65000;2096.8;2;30;LATERAL;;;;;;PALERMO;14;-58.437047576558697;-34.574043398948923
CORDOBA;4000;36.0;62500;1736.1;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.423318878154667;-34.597568453404875
CORDOBA;4000;46.0;82500;1793.5;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.423318878154667;-34.597568453404875
PARAGUAY;4600;56.0;82000;1464.3;3;50;FRENTE;SI;;2;SI;;PALERMO;14;-58.425042892172591;-34.583864276989928
GURRUCHAGA;2200;63.0;165000;2619.0;3;9;LATERAL;;SI;2;;;PALERMO;14;-58.423155568787422;-34.585519437818981
RAVIGNANI EMILIO Dr.;2100;71.0;150000;2112.7;3;A ESTRENAR;FRENTE;SI;SI;2;SI;;PALERMO;14;-58.435533048232081;-34.578580155108519
DEL LIBERTADOR;2600;180.0;405000;2250.0;4;A ESTRENAR;FRENTE;;;4;;;PALERMO;14;-58.406736724360059;-34.578636803777385
GELLY;3300;250.0;1200000;4800.0;5;2;FRENTE;SI;SI;3;SI;TERRAZA;PALERMO;14;-58.404639969728798;-34.577421103345749
NEWBERY JORGE;2800;205.0;190000;926.8;4;40;FRENTE;;SI;4;;;COLEGIALES;13;-58.443990617869773;-34.575383374161149
MALABIA;2200;129.0;279000;2162.8;4;5;FRENTE;SI;SI;4;SI;;PALERMO;14;-58.421168896380564;-34.58709219745613
BAEZ;600;60.0;190000;3166.7;3;A ESTRENAR;CONTRAFRENTE;;SI;;SI;;PALERMO;14;-58.434080087692323;-34.570176530202787
BULNES;1500;75.0;165000;2200.0;4;40;CONTRAFRENTE;;;2;;;PALERMO;14;-58.416265511658281;-34.594147030565317
LAS HERAS GRAL.;3500;89.0;185000;2078.7;3;40;FRENTE;;;;SI;;PALERMO;14;-58.409120692194861;-34.582421710577051
URIARTE;2300;47.0;99000;2106.4;3;35;FRENTE;;;;SI;;PALERMO;14;-58.424785100527075;-34.582499529713274
AREVALO;2200;51.0;121000;2372.5;2;A ESTRENAR;CONTRAFRENTE;;;2;;;PALERMO;14;-58.435915183957214;-34.577216179639102
CHARCAS;4100;82.0;154000;1878.0;3;30;FRENTE;SI;;2;SI;;PALERMO;14;-58.420820257613549;-34.585227110629063
LAFINUR;3100;160.0;360000;2250.0;4;50;FRENTE;SI;;2;;;PALERMO;14;-58.413800791082245;-34.579815814414552
ARENALES;3800;127.0;338000;2661.4;4;80;FRENTE;SI;;2;;;PALERMO;14;-58.414872796972574;-34.584447984232746
SEGUI F. J. ALTE.;3900;120.0;290000;2416.7;4;25;FRENTE;;SI;3;SI;;PALERMO;14;-58.412441012939645;-34.577507591291706
DUMONT SANTOS;3400;96.0;220000;2291.7;4;8;INTERNO;SI;SI;2;;TERRAZA;COLEGIALES;13;-58.447228872977846;-34.581952685266799
CORDOBA;5100;36.0;71000;1972.2;2;28;CONTRAFRENTE;;;;;;PALERMO;14;-58.435185001559041;-34.590731953979152
CIUDAD DE LA PAZ;100;64.0;127991;1999.9;3;A ESTRENAR;CONTRAFRENTE;;SI;2;;;PALERMO;14;-58.438888364693781;-34.575892629384114
FRAY JUSTO SANTAMARIA DE ORO;2100;37.0;79300;2143.2;1;A ESTRENAR;;;SI;;SI;;PALERMO;14;-58.427973657926493;-34.583524202482664
ANCON;5200;38.0;64000;1684.2;2;60;LATERAL;;;;;;PALERMO;14;-58.432314539751474;-34.575252837377832
FRAY JUSTO SANTAMARIA DE ORO;3000;60.0;125000;2083.3;3;45;INTERNO;;;;SI;;PALERMO;14;-58.419886253116481;-34.574246176702069
ARAOZ;2100;69.0;159300;2308.7;2;A ESTRENAR;FRENTE;SI;SI;;SI;;PALERMO;14;-58.41929631762423;-34.588544959469054
URIARTE;1100;45.0;80000;1777.8;2;A ESTRENAR;FRENTE;;;;;TERRAZA;VILLA CRESPO;15;-58.436865118041034;-34.590865002718672
GUEMES;4800;110.0;165000;1500.0;4;60;FRENTE;;;;SI;;PALERMO;14;-58.425206044273175;-34.580265656119124
FRAY JUSTO SANTAMARIA DE ORO;2300;57.0;66000;1157.9;2;28;CONTRAFRENTE;;;;;;PALERMO;14;-58.426127656053708;-34.581464352328375
NICARAGUA;5600;37.0;77000;2081.1;2;A ESTRENAR;CONTRAFRENTE;SI;SI;;;;PALERMO;14;-58.4333462955369;-34.581601223411759
HUMBOLDT;1900;80.0;255000;3187.5;3;A ESTRENAR;FRENTE;SI;SI;2;;;PALERMO;14;-58.433605872616646;-34.583516667992676
SANCHEZ DE BUSTAMANTE;2300;36.0;78000;2166.7;2;18;LATERAL;;;;;;RECOLETA;2;-58.404401694367493;-34.586429429592897
CIUDAD DE LA PAZ;100;40.0;91000;2275.0;2;A ESTRENAR;FRENTE;;SI;;;;PALERMO;14;-58.438888364693781;-34.575892629384114
FITZ ROY;1400;138.0;310000;2246.4;3;2;FRENTE;;;3;;;PALERMO;14;-58.43917662617681;-34.586871012292839
REPUBLICA DE LA INDIA;3100;280.0;750000;2678.6;4;15;FRENTE;SI;SI;5;SI;;PALERMO;14;-58.413850338794667;-34.57713381423445
GODOY CRUZ;3200;85.0;279000;3282.4;2;A ESTRENAR;FRENTE;;SI;2;;TERRAZA;PALERMO;14;-58.421875219025004;-34.574415137762443
HONDURAS;5600;160.0;185000;1156.3;4;0;;;;3;;TERRAZA;PALERMO;14;-58.43617372881419;-34.584073091017956
AREVALO;2200;52.0;134000;2576.9;3;A ESTRENAR;FRENTE;;;2;;;PALERMO;14;-58.435915183957214;-34.577216179639102
THAMES;1200;57.0;85500;1500.0;3;25;FRENTE;;;;;;VILLA CRESPO;15;-58.435243879546604;-34.590947932983092
MALABIA;2400;31.0;86900;2803.2;2;32;LATERAL;;SI;;;;PALERMO;14;-58.418486218914857;-34.585396758783837
CHARCAS;4200;70.0;125000;1785.7;4;35;LATERAL;;;2;;;PALERMO;14;-58.421891415914992;-34.584426409574604
ARAOZ;1700;38.0;69000;1815.8;1;3;CONTRAFRENTE;;SI;;;;PALERMO;14;-58.423094474860299;-34.590953415298173
BRAVO MARIO;1200;29.0;60000;2069.0;2;40;LATERAL;;;;SI;;RECOLETA;2;-58.41490383577532;-34.595670452088243
SANTA FE;5200;84.0;152000;1809.5;3;0;FRENTE;;SI;2;;;PALERMO;14;-58.432839789853702;-34.575987133831816
SCALABRINI ORTIZ RAUL;3500;50.0;130000;2600.0;2;8;FRENTE;;;;;;PALERMO;14;-58.406987393203742;-34.575600446518443
URIARTE;1100;55.0;88000;1600.0;2;A ESTRENAR;FRENTE;;;;;TERRAZA;VILLA CRESPO;15;-58.436865118041034;-34.590865002718672
BULNES;1900;100.0;260000;2600.0;4;45;FRENTE;SI;;2;SI;TERRAZA;PALERMO;14;-58.412659581809756;-34.589437510336069
GUEMES;4500;73.0;133000;1821.9;3;35;FRENTE;;;;;;PALERMO;14;-58.422767428746091;-34.58203320545752
BERUTI;4600;65.0;89500;1376.9;1;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.424231033541865;-34.577587283097436
BERUTI;3700;127.0;265000;2086.6;4;20;FRENTE;SI;SI;2;;;PALERMO;14;-58.413290780311307;-34.584559326353549
HUMBOLDT;2300;57.0;105000;1842.1;3;25;CONTRAFRENTE;SI;;;SI;;PALERMO;14;-58.4299112322472;-34.580292609368819
MEDRANO;1000;45.0;80000;1777.8;3;40;FRENTE;;;;;;ALMAGRO;5;-58.420000323744063;-34.597780148281252
LAS HERAS GRAL.;4000;95.0;210000;2210.5;4;70;INTERNO;;;2;;;PALERMO;14;-58.415187934438102;-34.581551439050152
JAURES JEAN;900;92.0;148000;1608.7;3;45;FRENTE;;;;;;BALVANERA;3;-58.407039808799247;-34.599641305991106
CORDOBA;5900;58.0;110000;1896.6;2;A ESTRENAR;CONTRAFRENTE;;SI;;;;PALERMO;14;-58.443348688948788;-34.585312923666102
CORDOBA;4700;100.0;140000;1400.0;4;25;CONTRAFRENTE;;;2;;;PALERMO;14;-58.431093502039857;-34.593449980145287
ARAOZ;2200;20.0;54500;2725.0;1;35;CONTRAFRENTE;;;;;;PALERMO;14;-58.418694557260274;-34.588184182158045
SEGUI F. J. ALTE.;3900;128.0;280000;2187.5;5;25;FRENTE;;SI;3;;;PALERMO;14;-58.412441012939645;-34.577507591291706
REPUBLICA ARABE-SIRIA;3200;149.0;420000;2818.8;4;25;FRENTE;SI;SI;2;SI;;PALERMO;14;-58.41236571675028;-34.579228821844303
AREVALO;2200;41.0;124000;3024.4;2;A ESTRENAR;CONTRAFRENTE;;;2;;;PALERMO;14;-58.435915183957214;-34.577216179639102
GUATEMALA;4800;37.0;59900;1618.9;2;50;LATERAL;;;;SI;;PALERMO;14;-58.425251953150614;-34.585513812031657
SANTA FE;4500;90.0;157000;1744.4;4;30;FRENTE;;;2;SI;;PALERMO;14;-58.424330620180569;-34.579201203786589
GORRITI;3700;130.0;220000;1692.3;5;70;INTERNO;;;2;;;PALERMO;14;-58.41669680018866;-34.595404782669782
GUATEMALA;6000;40.0;85000;2125.0;2;3;FRENTE;;;;;;PALERMO;14;-58.435879182709222;-34.57703240770843
BORGES JORGE LUIS;2400;98.0;140000;1428.6;3;40;FRENTE;;;2;SI;;PALERMO;14;-58.421848447020317;-34.582936524360129
CHARCAS;2500;108.0;175000;1620.4;4;40;FRENTE;SI;;2;;;VILLA DEL PARQUE;11;-58.476666156366228;-34.603747939814745
CORDOBA;5900;47.0;84500;1797.9;2;A ESTRENAR;FRENTE;;;;SI;;PALERMO;14;-58.443348688948788;-34.585312923666102
THAMES;2200;40.0;87500;2187.5;2;40;LATERAL;;;;;;PALERMO;14;-58.425092178660442;-34.584065226459288
SCALABRINI ORTIZ RAUL;2400;95.0;179000;1884.2;4;28;CONTRAFRENTE;;SI;3;;;PALERMO;14;-58.417365741580618;-34.586206001749787
CORDOBA;5900;40.0;63000;1575.0;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.443348688948788;-34.585312923666102
GURRUCHAGA;2200;42.0;79800;1900.0;1;A ESTRENAR;CONTRAFRENTE;;;;;;PALERMO;14;-58.423155568787422;-34.585519437818981
GURRUCHAGA;2200;43.0;81800;1902.3;2;A ESTRENAR;CONTRAFRENTE;;;;;;PALERMO;14;-58.423155568787422;-34.585519437818981
DEL LIBERTADOR;2200;140.0;590000;4214.3;3;2;CONTRAFRENTE;SI;SI;2;SI;TERRAZA;PALERMO;14;-58.40355342004397;-34.581197988350219
MANSILLA LUCIO NORBERTO GRAL.;3800;138.0;260000;1884.1;4;30;FRENTE;SI;SI;3;SI;;PALERMO;14;-58.416748262747625;-34.589925485495932
FIGUEROA ALCORTA PRES.;3300;105.0;530000;5047.6;2;A ESTRENAR;FRENTE;SI;SI;;SI;TERRAZA;PALERMO;14;-58.403308194020127;-34.577538521356281
ARENAL CONCEPCION;2900;110.0;235000;2136.4;2;0;FRENTE;SI;SI;2;;;COLEGIALES;13;-58.44155039242947;-34.578231228960988
LAS HERAS GRAL.;3700;80.0;147000;1837.5;3;38;FRENTE;;;2;SI;;PALERMO;14;-58.41102009852527;-34.581856618181739
URIARTE;2400;45.0;68000;1511.1;2;45;FRENTE;;;2;;;PALERMO;14;-58.423671343047644;-34.581615608233655
DIAZ CNEL.;2000;36.0;110000;3055.6;2;45;FRENTE;;;;;;RECOLETA;2;-58.409371043187825;-34.588315814886791
GUEMES;3900;83.0;159000;1915.7;4;40;FRENTE;SI;SI;2;SI;;PALERMO;14;-58.416411658665268;-34.586632762610236
GODOY CRUZ;1500;100.0;120000;1200.0;4;50;INTERNO;;;;SI;;PALERMO;14;-58.437210458767431;-34.589494712164452
GODOY CRUZ;3200;160.0;375000;2343.8;4;A ESTRENAR;FRENTE;;;2;;;PALERMO;14;-58.421875219025004;-34.574415137762443
CABRERA JOSE A.;3900;70.0;220000;3142.9;3;A ESTRENAR;FRENTE;SI;SI;2;SI;;PALERMO;14;-58.421466612773642;-34.596298453429604
CHARCAS;4500;90.0;215000;2388.9;3;A ESTRENAR;CONTRAFRENTE;;;2;;TERRAZA;PALERMO;14;-58.424754099514757;-34.582283002842964
FRAY JUSTO SANTAMARIA DE ORO;2600;62.0;159000;2564.5;2;A ESTRENAR;FRENTE;;;2;;;PALERMO;14;-58.423293966305536;-34.578339954404818
PARAGUAY;4400;84.0;240000;2857.1;3;A ESTRENAR;CONTRAFRENTE;;;2;;;PALERMO;14;-58.423123626681708;-34.585333986882155
SEGUI F. J. ALTE.;4400;178.0;479000;2691.0;4;15;FRENTE;SI;SI;4;SI;;PALERMO;14;-58.418856092337641;-34.574689165222352
ARENALES;3400;43.0;82000;1907.0;2;0;INTERNO;;;;SI;;PALERMO;14;-58.41087125285317;-34.587119530901958
ARMENIA;2100;40.0;78000;1950.0;2;30;INTERNO;;;;SI;;PALERMO;14;-58.423518128525629;-34.587125619910466
SALGUERO JERONIMO;2700;121.0;490000;4049.6;4;A ESTRENAR;FRENTE;SI;SI;3;SI;;PALERMO;14;-58.408299735551509;-34.580469563902149
AREVALO;1900;75.0;133000;1773.3;3;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.43863896172428;-34.579593563262755
REPUBLICA DE LA INDIA;3000;70.0;155000;2214.3;3;23;CONTRAFRENTE;SI;;;;;PALERMO;14;-58.414678014438373;-34.578394756902462
GURRUCHAGA;1600;55.0;115000;2090.9;3;45;CONTRAFRENTE;;;;;;PALERMO;14;-58.429140458738246;-34.589461873632438
VEGA NICETO Cnel.;5600;42.0;81500;1940.5;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.439153731193173;-34.586671567474291
CHARCAS;4500;105.0;215000;2047.6;4;5;FRENTE;;SI;2;SI;TERRAZA;PALERMO;14;-58.424754099514757;-34.582283002842964
DEL LIBERTADOR;2600;165.0;380000;2303.0;4;45;FRENTE;SI;;;SI;;PALERMO;14;-58.406736724360059;-34.578636803777385
JUNCAL;3100;240.0;850000;3541.7;5;12;FRENTE;SI;SI;4;SI;;RECOLETA;2;-58.408181595463169;-34.586465739278005
HUMBOLDT;1900;103.0;290000;2815.5;3;A ESTRENAR;CONTRAFRENTE;;SI;2;;;PALERMO;14;-58.433605872616646;-34.583516667992676
ARMENIA;1200;40.0;75000;1875.0;2;35;FRENTE;;;;;;PALERMO;14;-58.432335936015996;-34.5927667020852
SOLER;3500;131.0;188000;1435.1;4;A ESTRENAR;FRENTE;;;2;;;RECOLETA;2;-58.413397198299251;-34.594652209183742
SANTA FE;3900;193.0;350000;1813.5;4;60;CONTRAFRENTE;;;2;;;PALERMO;14;-58.418137734514708;-34.583487313246962
PARAGUAY;4700;42.0;90000;2142.9;1;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.426145556360709;-34.583388396164239
GUATEMALA;5000;62.0;93200;1503.2;2;0;;;;;;;PALERMO;14;-58.427017381246309;-34.584109359124824
SALGUERO JERONIMO;1200;40.0;59100;1477.5;1;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.418568311264806;-34.596614232084768
SALGUERO JERONIMO;1200;45.0;87100;1935.6;1;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.418568311264806;-34.596614232084768
GUISE;1900;45.0;70000;1555.6;2;60;FRENTE;;;;;;PALERMO;14;-58.413189707269517;-34.591299950379401
BUSCHIAZZO JUAN A.;3000;169.0;350000;2071.0;4;45;FRENTE;;;;SI;;PALERMO;14;-58.420796255111945;-34.573793227622673
COSTA RICA;6000;36.0;71500;1986.1;1;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.438603402408816;-34.579408187257734
JUSTO JUAN B.;1000;55.0;189000;3436.4;2;A ESTRENAR;FRENTE;;SI;;;;PALERMO;14;-58.430137992772728;-34.581767013445734
ARAOZ;2400;64.0;149000;2328.1;3;2;FRENTE;;;2;;TERRAZA;PALERMO;14;-58.416474267146143;-34.586853089056142
ARMENIA;2000;42.0;74500;1773.8;1;1;CONTRAFRENTE;;;;;;PALERMO;14;-58.42418875960621;-34.587561325190435
DEL LIBERTADOR;2600;185.0;735000;3973.0;4;50;FRENTE;SI;SI;3;SI;;PALERMO;14;-58.406736724360059;-34.578636803777385
BULNES;1600;87.0;159000;1827.6;3;45;FRENTE;SI;;;SI;;PALERMO;14;-58.415948088006175;-34.592803455166049
LAFINUR;3100;170.0;450000;2647.1;4;45;FRENTE;;SI;2;;;PALERMO;14;-58.413800791082245;-34.579815814414552
JUNCAL;3100;260.0;945000;3634.6;4;10;FRENTE;SI;SI;3;SI;;RECOLETA;2;-58.408181595463169;-34.586465739278005
ARENALES;2900;64.0;138000;2156.3;3;35;FRENTE;;SI;;SI;;RECOLETA;2;-58.406007809468704;-34.590837593371255
GASCON;1100;50.0;68000;1360.0;2;35;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.423229614453149;-34.597897786719471
GORRITI;3666;47.0;89754;1909.7;2;A ESTRENAR;FRENTE;;SI;;;;PALERMO;14;-58.416136555632832;-34.595424416096463
GUEMES;4400;94.0;150000;1595.7;4;30;FRENTE;;SI;;SI;;PALERMO;14;-58.421809017771231;-34.582727920929081
HONDURAS;5100;50.0;90000;1800.0;3;50;FRENTE;;;;;;PALERMO;14;-58.431040001307395;-34.587989619676883
ARAOZ;1700;35.0;88000;2514.3;1;A ESTRENAR;CONTRAFRENTE;;SI;;SI;TERRAZA;PALERMO;14;-58.423094474860299;-34.590953415298173
ARAOZ;1700;33.0;69500;2106.1;1;A ESTRENAR;FRENTE;;SI;;SI;TERRAZA;PALERMO;14;-58.423094474860299;-34.590953415298173
PARAGUAY;5400;36.0;70000;1944.4;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.432841628234904;-34.577771087592971
CORDOBA;4800;30.0;58000;1933.3;1;5;FRENTE;;;;;;PALERMO;14;-58.432227684297821;-34.592695286162218
SCALABRINI ORTIZ RAUL;3500;67.0;145000;2164.2;3;40;FRENTE;;;;;;PALERMO;14;-58.406987393203742;-34.575600446518443
FITZ ROY;1700;71.0;110000;1549.3;2;60;CONTRAFRENTE;SI;SI;;SI;;PALERMO;14;-58.436212251053611;-34.584265527858996
SALGUERO JERONIMO;2800;190.0;410000;2157.9;4;35;FRENTE;SI;SI;;SI;;PALERMO;14;-58.407589148235353;-34.579659442806729
MEDRANO;1000;43.0;59200;1376.7;2;A ESTRENAR;FRENTE;;;;;;ALMAGRO;5;-58.420000323744063;-34.597780148281252
CORDOBA;4800;39.0;59000;1512.8;2;10;FRENTE;;;;;;PALERMO;14;-58.432227684297821;-34.592695286162218
BILLINGHURST;2300;132.0;210000;1590.9;5;55;CONTRAFRENTE;SI;;3;;;RECOLETA;2;-58.405764758127887;-34.585595494547022
SOLER;6000;75.0;189000;2520.0;3;A ESTRENAR;CONTRAFRENTE;SI;SI;2;;;PALERMO;14;-58.436508770871164;-34.577581232342382
BULNES;1600;32.0;69800;2181.3;2;30;LATERAL;;;;;;PALERMO;14;-58.415948088006175;-34.592803455166049
DEL SIGNO;4000;48.0;74900;1560.4;2;40;FRENTE;;;;;;PALERMO;14;-58.417298024186309;-34.590718199417118
CAMPOS LUIS M.;300;72.0;150000;2083.3;3;A ESTRENAR;CONTRAFRENTE;;;;;TERRAZA;PALERMO;14;-58.432392551299607;-34.573537915317495
GUEMES;4200;70.0;137000;1957.1;3;30;CONTRAFRENTE;SI;SI;;;;PALERMO;14;-58.419517338213041;-34.584388831074619
RAVIGNANI EMILIO Dr.;1800;75.0;155000;2066.7;3;12;CONTRAFRENTE;SI;SI;;SI;TERRAZA;PALERMO;14;-58.438302218369842;-34.58099660769858
OLLEROS;1800;66.0;118000;1787.9;2;15;CONTRAFRENTE;;;2;SI;;PALERMO;14;-58.438555365877654;-34.565078097355979
BRAVO MARIO;1200;90.0;139000;1544.4;4;40;FRENTE;SI;;3;SI;;RECOLETA;2;-58.41490383577532;-34.595670452088243
MEDRANO;1600;33.0;75000;2272.7;2;30;LATERAL;;;;SI;;PALERMO;14;-58.418863162477912;-34.590858301104802
FRAY JUSTO SANTAMARIA DE ORO;2600;83.0;155000;1867.5;4;30;FRENTE;SI;;;SI;;PALERMO;14;-58.423293966305536;-34.578339954404818
LAS HERAS GRAL.;3900;159.0;390000;2452.8;4;28;FRENTE;SI;SI;4;SI;TERRAZA;PALERMO;14;-58.414175246862825;-34.581616458092071
CHARCAS;3200;33.0;68000;2060.6;2;A ESTRENAR;FRENTE;SI;SI;;;;RECOLETA;2;-58.411066839508244;-34.592343909368786
LAVALLE;3700;75.0;110000;1466.7;4;25;FRENTE;;;2;;;ALMAGRO;5;-58.41785052252586;-34.599776744071022
AREVALO;1400;60.0;99000;1650.0;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.443508781535243;-34.583854825992482
ANCON;5300;45.0;75000;1666.7;2;25;FRENTE;;;;SI;TERRAZA;PALERMO;14;-58.432823663430675;-34.575023567039985
COSTA RICA;4200;45.0;137000;3044.4;2;A ESTRENAR;;SI;SI;;;TERRAZA;PALERMO;14;-58.422409415112973;-34.591464217122997
FRAY JUSTO SANTAMARIA DE ORO;2700;84.0;195000;2321.4;3;9;FRENTE;SI;SI;2;;TERRAZA;PALERMO;14;-58.422465976746579;-34.57744898078186
SANTA FE;5300;85.0;130000;1529.4;4;35;CONTRAFRENTE;;;2;;;PALERMO;14;-58.433946886304305;-34.57539444963016
AREVALO;1600;53.0;96000;1811.3;3;12;FRENTE;;;;;;PALERMO;14;-58.44128092826864;-34.581900482528205
ARAOZ;2800;159.0;335000;2106.9;4;8;CONTRAFRENTE;;SI;3;;;PALERMO;14;-58.412483315375752;-34.58418008821166
SANTA FE;5000;37.0;67000;1810.8;2;3;FRENTE;;;;;;PALERMO;14;-58.430141768543677;-34.577022531565987
DORREGO;1800;45.0;98000;2177.8;2;A ESTRENAR;CONTRAFRENTE;;;;;TERRAZA;PALERMO;14;-58.442410256264289;-34.581050082864685
UGARTECHE;3100;160.0;440000;2750.0;4;A ESTRENAR;FRENTE;SI;SI;3;SI;;PALERMO;14;-58.411699745869072;-34.580466478340171
BRAVO MARIO;1100;52.0;97000;1865.4;3;14;CONTRAFRENTE;SI;;;;;RECOLETA;2;-58.415375544169905;-34.596786129577175
ACUÑA DE FIGUEROA FRANCISCO;1300;35.0;66000;1885.7;2;35;CONTRAFRENTE;SI;;;;;PALERMO;14;-58.421360055811306;-34.596486424300508
DORREGO;2200;200.0;260000;1300.0;4;40;FRENTE;SI;SI;;SI;TERRAZA;PALERMO;14;-58.438643314296883;-34.577671121011939
RAVIGNANI EMILIO Dr.;2200;54.0;84500;1564.8;3;30;FRENTE;;;;SI;;PALERMO;14;-58.434899154805748;-34.578027055355271
LAFINUR;3000;38.0;100000;2631.6;2;30;FRENTE;;;;;;PALERMO;14;-58.414345964026744;-34.580638552904368
SCALABRINI ORTIZ RAUL;1300;63.0;125000;1984.1;3;30;CONTRAFRENTE;;;;SI;;PALERMO;14;-58.427981332486318;-34.593095308398077
BULNES;1300;71.0;109000;1535.2;4;45;CONTRAFRENTE;;;;;;PALERMO;14;-58.416842347478891;-34.596700384016472
THAMES;600;46.0;67500;1467.4;1;A ESTRENAR;FRENTE;;;;;TERRAZA;VILLA CRESPO;15;-58.441807945452751;-34.594685233944105
THAMES;600;41.0;62500;1524.4;1;A ESTRENAR;CONTRAFRENTE;;;;;TERRAZA;VILLA CRESPO;15;-58.441807945452751;-34.594685233944105
GUTIERREZ RICARDO;3900;130.0;360000;2769.2;3;10;FRENTE;;;;SI;;VILLA DEVOTO;11;-58.506138587854309;-34.602241244421855
DORREGO;2700;100.0;165000;1650.0;3;30;FRENTE;;;;SI;;PALERMO;14;-58.432881639913859;-34.574396507060015
PALESTINA;1100;39.0;74000;1897.4;2;2;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.424796268487299;-34.597900028157412
BRAVO MARIO;1200;65.0;130000;2000.0;3;10;CONTRAFRENTE;;;;;;RECOLETA;2;-58.41490383577532;-34.595670452088243
SOLER;4400;73.0;120000;1643.8;5;35;FRENTE;;;;;;PALERMO;14;-58.422163119235783;-34.589246912772104
SALGUERO JERONIMO;2800;209.0;390000;1866.0;5;45;FRENTE;SI;SI;;SI;TERRAZA;PALERMO;14;-58.407589148235353;-34.579659442806729
GUATEMALA;6000;63.0;120000;1904.8;4;20;FRENTE;;SI;;;;PALERMO;14;-58.435879182709222;-34.57703240770843
BRAVO MARIO;1100;46.0;85000;1847.8;2;3;CONTRAFRENTE;;;;;;RECOLETA;2;-58.415375544169905;-34.596786129577175
BILLINGHURST;900;57.0;110000;1929.8;2;10;CONTRAFRENTE;SI;SI;;;;ALMAGRO;5;-58.414769237070232;-34.599624881685529
CABRERA JOSE A.;6000;50.0;155000;3100.0;2;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.442188469531779;-34.582532967607271
PARAGUAY;5400;104.0;149000;1432.7;4;13;FRENTE;;;;;;PALERMO;14;-58.432841628234904;-34.577771087592971
FRAY JUSTO SANTAMARIA DE ORO;2800;60.0;169000;2816.7;2;2;FRENTE;;;;SI;TERRAZA;PALERMO;14;-58.42111799202462;-34.57602388193181
FITZ ROY;2400;77.0;155000;2013.0;3;30;CONTRAFRENTE;SI;SI;;SI;;PALERMO;14;-58.429837928759213;-34.578691656983359
GUATEMALA;4500;115.0;199000;1730.4;3;10;CONTRAFRENTE;;SI;;;TERRAZA;PALERMO;14;-58.422433535900097;-34.587737537709664
SAN BENITO DE PALERMO;1600;194.0;298000;1536.1;4;A ESTRENAR;FRENTE;;;;;TERRAZA;PALERMO;14;-58.43243473734023;-34.567334380623507
ARAOZ;2100;75.0;140000;1866.7;2;A ESTRENAR;CONTRAFRENTE;;;;SI;;PALERMO;14;-58.41929631762423;-34.588544959469054
BERUTI;3700;79.0;140000;1772.2;3;40;FRENTE;;;;;;PALERMO;14;-58.413290780311307;-34.584559326353549
NICARAGUA;4800;64.0;114000;1781.3;4;30;CONTRAFRENTE;;;;;;PALERMO;14;-58.426942195591735;-34.586620191873116
ARMENIA;2200;72.0;190397;2644.4;1;A ESTRENAR;CONTRAFRENTE;SI;SI;;SI;TERRAZA;PALERMO;14;-58.422194209078498;-34.586267889791721
DORREGO;1800;60.0;142000;2366.7;3;A ESTRENAR;FRENTE;;;;;;PALERMO;14;-58.442410256264289;-34.581050082864685
DUMONT SANTOS;3400;70.0;148500;2121.4;2;15;CONTRAFRENTE;;;;;;COLEGIALES;13;-58.447228872977846;-34.581952685266799
LAPRIDA;2000;73.0;120000;1643.8;2;30;CONTRAFRENTE;;;;SI;;RECOLETA;2;-58.399782015821678;-34.587794041575933
SINCLAIR;3200;128.0;255000;1992.2;4;30;FRENTE;SI;SI;2;SI;;PALERMO;14;-58.422294403673781;-34.573189185187708
CHARCAS;3600;125.0;185000;1480.0;4;35;CONTRAFRENTE;;;;;;PALERMO;14;-58.415615818244603;-34.589073396715541
