CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
IBERA;5800;38.0;75000;1973.7;2;0;;;;SI;SI;;VILLA URQUIZA;12;-58.497616778545435;-34.570594341522757
SUAREZ;1400;38.0;75000;1973.7;2;0;;;;SI;;;BARRACAS;4;-58.371353279539449;-34.638391753629364
ACOYTE;1500;38.0;75000;1973.7;0;0;;;;SI;;;VILLA CRESPO;15;-58.443505279417842;-34.60295687866985
MAIPU;700;114.0;225000;1973.7;4;95;;;;2;;;SAN NICOLAS;1;-58.376961436828019;-34.599992586473064
SEGUI, F. J., ALTE.;300;38.0;75000;1973.7;2;0;;;;;;;CABALLITO;6;-58.453590476429078;-34.621661924482666
OLAVARRIA;1500;38.0;75000;1973.7;2;0;;;;;;;BARRACAS;4;-58.372174913002425;-34.639540959769448
DORREGO;2600;38.0;75000;1973.7;2;0;;;;;;;PALERMO;14;-58.435474183699327;-34.574842747522077
HUMAHUACA;3500;38.0;75000;1973.7;1;0;;;;;;;ALMAGRO;5;-58.414327804020793;-34.603061624274645
HUMBOLDT;400;75.0;148000;1973.3;0;16;;;;2;;;VILLA CRESPO;15;-58.448205230408611;-34.594934845127369
YAPEYU;300;75.0;148000;1973.3;4;35;;;SI;SI;SI;BALCON;ALMAGRO;5;-58.421420897156004;-34.615765818103114
RIVADAVIA;1900;75.0;148000;1973.3;3;0;;;;;;;BALVANERA;3;-58.393323048605403;-34.609411436521967
RIGLOS;300;56.0;110500;1973.2;2;0;;;SI;;;;CABALLITO;6;-58.436503724576617;-34.621897614578614
NEWBERY, JORGE;2500;37.0;73000;1973.0;2;0;;;SI;;;;PALERMO;14;-58.441552677664355;-34.573138335928789
ALBERTI;100;37.0;73000;1973.0;3;0;;;;SI;;;BALVANERA;3;-58.401509797531226;-34.610962406041672
GODOY CRUZ;1200;37.0;73000;1973.0;2;0;;;;SI;;;VILLA CRESPO;15;-58.438176087419372;-34.590379307275988
CABILDO;1500;111.0;219000;1973.0;4;35;;;;;;;COLEGIALES;13;-58.45085508897224;-34.567043807336823
CONGRESO;5064;60.0;118370;1972.8;3;0;;;SI;SI;;;VILLA URQUIZA;12;-58.489768291612755;-34.569712731916113
NUÑEZ;5157;30.0;59177;1972.6;1;A ESTRENAR;;;SI;SI;;;VILLA URQUIZA;12;-58.49280829103504;-34.563362384470082
GASCON;200;71.0;140000;1971.8;4;0;;;;SI;;BALCON;ALMAGRO;5;-58.424726027441622;-34.610126206380436
JUSTO, JUAN B.;700;71.0;140000;1971.8;4;0;;;;;SI;;PALERMO;14;-58.427145443298386;-34.579143124869404
FRANCO;3100;35.0;69000;1971.4;0;A ESTRENAR;;;SI;SI;;;VILLA PUEYRREDON;12;-58.509044581322918;-34.583202598795914
MITRE, BARTOLOME;2100;70.0;138000;1971.4;4;0;;;;SI;SI;BALCON TERRAZA;BALVANERA;3;-58.396362674197263;-34.608407491088307
BAHIA BLANCA;1700;70.0;138000;1971.4;0;0;;;SI;2;;SI;FLORESTA;10;-58.492670189817922;-34.618540385804678
MITRE, BARTOLOME;2200;35.0;69000;1971.4;1;0;;;;SI;SI;;BALVANERA;3;-58.397710107206926;-34.608505604026519
OLAZABAL;4800;35.0;69000;1971.4;2;0;;;;SI;SI;;VILLA URQUIZA;12;-58.482768907553599;-34.5748770361335
SAN JOSE;1100;35.0;69000;1971.4;1;0;;;;SI;;;CONSTITUCION;1;-58.385676829489917;-34.621132529932041
PLAZA;3900;70.0;138000;1971.4;4;0;;;;;;BALCON;SAAVEDRA;12;-58.486603262004863;-34.555265022330303
LAVALLE;1800;35.0;69000;1971.4;2;0;;;;;;;BALVANERA;3;-58.392382817003785;-34.603293388366851
ESTADO DE ISRAEL;4200;35.0;69000;1971.4;1;0;;;;;;;ALMAGRO;5;-58.424910364361232;-34.59798882847722
BAIGORRIA;2400;35.0;69000;1971.4;1;0;;;;;;;VILLA DEL PARQUE;11;-58.483298124615459;-34.597796188941842
VIRASORO, VALENTIN;1600;35.0;69000;1971.4;2;0;;;;;;;VILLA CRESPO;15;-58.447766531716788;-34.603457338556041
LA PLATA;300;35.0;69000;1971.4;2;0;;;;;SI;;ALMAGRO;5;-58.428390760263731;-34.618270244333864
SAN JUAN;4200;69.0;136000;1971.0;3;0;;;SI;;;;BOEDO;5;-58.424103451723461;-34.626750003305354
PERGAMINO;100;58.0;114300;1970.7;3;A ESTRENAR;;;;SI;SI;;FLORESTA;10;-58.47385725846538;-34.633335555360169
ARANGUREN, JUAN F., Dr.;1600;68.0;134000;1970.6;3;0;;;SI;;;;CABALLITO;6;-58.454435226450805;-34.619408095443667
BELAUSTEGUI, LUIS, Dr.;600;34.0;67000;1970.6;2;30;;;;SI;SI;;VILLA CRESPO;15;-58.451471755050008;-34.60254063908345
ZAPATA;300;203.0;400000;1970.4;0;10;;;SI;3;;;PALERMO;14;-58.440762689794518;-34.573878156017457
LOPE DE VEGA;3400;203.0;400000;1970.4;0;45;;;;;;;VILLA REAL;10;-58.527446623222822;-34.612504110022094
O'HIGGINS;2300;101.0;199000;1970.3;3;32;;;;2;;;BELGRANO;13;-58.454701993304255;-34.558059906886626
PUJOL;1000;67.0;132000;1970.1;3;0;;;SI;;;;CABALLITO;6;-58.450395501694004;-34.611313581215363
SAN JUAN;4200;50.0;98500;1970.0;2;0;;;SI;;;;BOEDO;5;-58.424103451723461;-34.626750003305354
OLAZABAL;4400;33.0;65000;1969.7;1;A ESTRENAR;;;;;;;VILLA URQUIZA;12;-58.47839483354926;-34.572349943805236
CERVANTES;600;33.0;65000;1969.7;0;35;;;;SI;;;VELEZ SARSFIELD;10;-58.49667625300917;-34.631670855435495
YRIGOYEN, HIPOLITO;3800;66.0;130000;1969.7;3;0;;;SI;;;;ALMAGRO;5;-58.420259835854694;-34.614741636589372
COLOMBRES;1300;33.0;65000;1969.7;2;17;;;;;;;BOEDO;5;-58.416711501885182;-34.628973135361029
DON BOSCO;4100;33.0;65000;1969.7;1;30;;;;;;;ALMAGRO;5;-58.423267651600796;-34.613739142856588
CORRIENTES;300;33.0;65000;1969.7;1;50;;;;;;;SAN NICOLAS;1;-58.371069268568107;-34.60319405763012
SANTA FE;1500;248.8;490000;1969.7;5;50;;;;3;SI;BALCON;RECOLETA;2;-58.388411326598437;-34.595902403142766
ARISMENDI;2600;32.5;64000;1969.2;1;A ESTRENAR;;;;;SI;;PARQUE CHAS;15;-58.475660055793163;-34.584116614700989
LARRALDE, CRISOLOGO;3600;65.0;128000;1969.2;0;0;;;;;;;SAAVEDRA;12;-58.478658215438905;-34.554923895863304
MATIENZO, BENJAMIN,TTE.;1600;130.0;256000;1969.2;4;37;;;SI;2;;;PALERMO;14;-58.432870823762499;-34.567137444929784
GUALEGUAYCHU;300;65.0;128000;1969.2;3;0;;;;2;;;VELEZ SARSFIELD;10;-58.485829461427862;-34.631237049883104
BLANCO ENCALADA;3000;65.0;128000;1969.2;4;0;;;;2;;;BELGRANO;13;-58.464990576032342;-34.562883161657638
ARENALES;3000;81.0;159500;1969.1;3;55;;;;2;SI;SI;RECOLETA;2;-58.407118298188486;-34.59030859922396
ZABALA;2400;193.0;380000;1968.9;0;30;;;;;;;COLEGIALES;13;-58.448904210730127;-34.567929159110918
LACROZE, FEDERICO;1900;96.0;189000;1968.8;4;50;;;;3;;;PALERMO;14;-58.440174564447723;-34.565442288037246
MEDEYROS;3500;48.0;94500;1968.8;2;0;;;SI;SI;SI;;VILLA URQUIZA;12;-58.506455780173631;-34.570073559816997
LA PAMPA;5000;48.0;94500;1968.8;2;0;;;;;;;PARQUE CHAS;15;-58.478884711992194;-34.579232854303527
ESTOMBA;2600;143.0;281500;1968.5;4;25;;;SI;2;;SI;VILLA URQUIZA;12;-58.475243921230792;-34.566314385976568
BARZANA;2100;63.0;124000;1968.3;3;0;;;;SI;SI;;VILLA URQUIZA;12;-58.487766751508453;-34.579510593262277
SCALABRINI ORTIZ, RAUL;200;94.0;185000;1968.1;4;30;;;;;;SI;VILLA CRESPO;15;-58.440081584968752;-34.600516566703135
LARREA;1000;94.0;185000;1968.1;3;50;;;;2;SI;BALCON;RECOLETA;2;-58.401765966309227;-34.596313275152447
CABILDO;2900;94.0;185000;1968.1;4;40;;;;2;;;BELGRANO;13;-58.462645864854842;-34.55558343713929
BAHIA BLANCA;2000;31.0;61000;1967.7;1;A ESTRENAR;;;;;;;MONTE CASTRO;10;-58.495866488861537;-34.615986833372645
LARREA;700;62.0;122000;1967.7;3;0;;;;;;;BALVANERA;3;-58.402532339301324;-34.601086805440175
AMENABAR;600;62.0;122000;1967.7;3;0;;;;;;;COLEGIALES;13;-58.44545632429751;-34.573181484235789
MONTEVIDEO;200;47.0;92482;1967.7;1;0;;;;;;BALCON;SAN NICOLAS;1;-58.389471011585108;-34.606638441447487
SARMIENTO;3700;61.0;120000;1967.2;3;0;;;SI;SI;;;PALERMO;14;-58.413753544049179;-34.573302018958778
SUIPACHA;900;122.0;240000;1967.2;3;80;;;;SI;;;RETIRO;1;-58.379997478939472;-34.597737458297466
ESMERALDA;700;61.0;120000;1967.2;3;0;;;;SI;;;SAN NICOLAS;1;-58.378371369997936;-34.600088027900576
URIARTE;2200;91.0;179000;1967.0;3;50;;;;;;BALCON;PALERMO;14;-58.42616667249289;-34.583223817769259
CERETTI;2300;30.0;59000;1966.7;1;A ESTRENAR;;;;;;;VILLA URQUIZA;12;-58.491546828804516;-34.579751555294159
MITRE, BARTOLOME;1900;60.0;118000;1966.7;3;0;;;;SI;;;BALVANERA;3;-58.393421505174096;-34.608194841207307
DIRECTORIO;3200;45.0;88500;1966.7;3;0;;;;SI;SI;;FLORES;7;-58.47122006679767;-34.636776893241432
ESCALADA DE SAN MARTIN, R.;4500;60.0;118000;1966.7;0;0;;;;SI;;;VELEZ SARSFIELD;10;-58.494129332326516;-34.626829769428497
MORENO;3000;60.0;118000;1966.7;3;0;;;;SI;;;BALVANERA;3;-58.408542607409551;-34.614098384226835
DONADO;800;30.0;59000;1966.7;2;35;;;;SI;;;VILLA ORTUZAR;15;-58.470874945137084;-34.586792733649737
MAIPU;200;30.0;59000;1966.7;1;45;;;;SI;;;SAN NICOLAS;1;-58.376692122954474;-34.605842019407262
FAGNANO, JOSE;3600;60.0;118000;1966.7;0;0;;;;SI;;;VILLA DEVOTO;11;-58.514364353424241;-34.58864875673077
CUENCA;4800;45.0;88500;1966.7;2;0;;;;SI;;;VILLA PUEYRREDON;12;-58.50703755243913;-34.587963161755866
CHACABUCO;900;30.0;59000;1966.7;1;1;;;;;;;SAN TELMO;1;-58.375687187243528;-34.618530155912985
ARANGUREN, JUAN F., Dr.;1500;60.0;118000;1966.7;3;0;;;;;;;CABALLITO;6;-58.453126817959799;-34.618951502249658
ALBERDI, JUAN BAUTISTA;1100;178.0;350000;1966.3;5;26;;;SI;2;;;CABALLITO;6;-58.443654219525968;-34.623041161050551
HUMBOLDT;800;44.0;86500;1965.9;2;0;;;;;SI;;VILLA CRESPO;15;-58.444371410748737;-34.591981514434089
ALSINA, ADOLFO;2000;32.0;62900;1965.6;2;45;;;;;;;BALVANERA;3;-58.394749830719988;-34.611830016653485
MEXICO;2000;29.0;57000;1965.5;0;45;;;;SI;;;BALVANERA;3;-58.39457640315711;-34.616027843115049
LAMBARE;1100;43.0;84500;1965.1;2;0;;;;;;;ALMAGRO;5;-58.430115871025663;-34.601011166726856
SAN MARTIN;4900;57.0;112000;1964.9;0;0;;;;SI;;;VILLA DEL PARQUE;11;-58.48780092363765;-34.597554564384616
ESTOMBA;2600;57.0;112000;1964.9;0;0;;;;SI;SI;;VILLA URQUIZA;12;-58.475243921230792;-34.566314385976568
MILLER;2400;34.0;66800;1964.7;1;0;;;SI;SI;;;VILLA URQUIZA;12;-58.480349134556782;-34.571994625290174
BUFANO, ALFREDO R.;1000;46.0;90376;1964.7;2;0;;;;;;;FLORES;7;-58.467255846958302;-34.619043621555193
LA RIOJA;800;28.0;55000;1964.3;0;31;;;;;;;BALVANERA;3;-58.407622442088531;-34.619682150811649
SAN JUAN;1600;28.0;55000;1964.3;0;75;;;;;;;CONSTITUCION;1;-58.388630123943706;-34.62269701772555
AZCUENAGA;700;56.0;110000;1964.3;3;0;;;;2;;BALCON;BALVANERA;3;-58.401138686144868;-34.601199760692118
GAMARRA;1800;56.0;110000;1964.3;2;0;;;SI;SI;;BALCON TERRAZA;PARQUE CHAS;15;-58.480308524197852;-34.579910570019848
ARCOS;2100;168.0;330000;1964.3;4;40;;;SI;2;;;BELGRANO;13;-58.453959063503611;-34.56047873688874
LAVALLEJA;200;28.0;55000;1964.3;2;30;;;;SI;;;VILLA CRESPO;15;-58.437867918641231;-34.602956736941209
PEREYRA LUCENA;2600;112.0;220000;1964.3;4;45;;;;3;SI;SI;PALERMO;14;-58.400762279796538;-34.582993527128899
URIBURU;1000;140.0;275000;1964.3;5;50;;;;3;SI;SI;RECOLETA;2;-58.399030710450305;-34.597030488596339
OLAGUER Y FELIU, VIRREY;3000;112.0;220000;1964.3;4;20;;;;;;;COLEGIALES;13;-58.455895053689005;-34.572051808453836
DIRECTORIO;2200;28.0;55000;1964.3;1;35;;;;;;;FLORES;7;-58.457650371849269;-34.632687934710859
CEVALLOS, Virrey;600;28.0;55000;1964.3;1;35;;;;;;;MONSERRAT;1;-58.388810341366501;-34.615569867924478
CONDARCO;1600;56.0;110000;1964.3;3;0;;;;;;;VILLA SANTA RITA;11;-58.475777346059409;-34.614182215703536
MARECHAL, LEOPOLDO;1300;42.0;82500;1964.3;2;0;;;;;SI;;VILLA CRESPO;15;-58.440823992320645;-34.603655829316985
11 DE SEPTIEMBRE DE 1888;3300;28.0;55000;1964.3;2;0;;;;;;;NUÑEZ;13;-58.459834717321741;-34.548019682394738
RONDEAU;3300;62.0;121770;1964.0;2;0;;;;;;;PARQUE PATRICIOS;4;-58.410847969084777;-34.637168983063084
ENTRE RIOS;1700;36.0;70700;1963.9;1;0;;;;;;;CONSTITUCION;1;-58.390901492582003;-34.628165745708046
GUTIERREZ, RICARDO;2400;55.0;108000;1963.6;0;0;;;;;;;VILLA DEL PARQUE;11;-58.480832243645928;-34.600826241000199
ALSINA, ADOLFO;2000;30.0;58900;1963.3;1;37;;;;SI;;;BALVANERA;3;-58.394749830719988;-34.611830016653485
PACHECO;3100;49.0;96200;1963.3;2;0;;;;2;SI;BALCON TERRAZA;VILLA URQUIZA;12;-58.487767384742511;-34.568443633674356
MONTEVIDEO;100;135.0;265000;1963.0;4;100;;;;2;;BALCON PATIO;SAN NICOLAS;1;-58.38942838025477;-34.60785868912027
SASTRE, MARCOS;3100;81.0;159000;1963.0;0;7;;;SI;2;;;VILLA DEL PARQUE;11;-58.490416538846439;-34.604968555118113
LA PAMPA;1500;135.0;265000;1963.0;4;20;;;SI;2;;;BELGRANO;13;-58.445113607121556;-34.559635587321353
VALLE, ARISTOBULO DEL;1700;108.0;211979;1962.8;3;0;;;;;;;BARRACAS;4;-58.37497879151762;-34.636399205943711
CONGRESO;5064;45.0;88320;1962.7;2;0;;;;SI;;;VILLA URQUIZA;12;-58.489768291612755;-34.569712731916113
BILLINGHURST;1900;160.5;315000;1962.6;5;50;;;;;SI;;RECOLETA;2;-58.408963022651783;-34.588702681623758
PIEDRAS;1300;40.0;78500;1962.5;2;0;;;;SI;SI;;CONSTITUCION;1;-58.377082584872376;-34.62349292360345
MITRE EMILIO;800;80.0;157000;1962.5;0;35;;;;;;;PARQUE CHACABUCO;7;-58.442272210669309;-34.631138570270188
PACHECO;3100;33.0;64750;1962.1;1;A ESTRENAR;;;;;;;VILLA URQUIZA;12;-58.487767384742511;-34.568443633674356
AMENABAR;3800;79.0;155000;1962.0;3;0;;;;;;;SAAVEDRA;12;-58.471468696096188;-34.548319874347406
LACROZE, FEDERICO;3300;79.0;155000;1962.0;3;0;;;SI;2;;;COLEGIALES;13;-58.449821983622535;-34.578966627049923
COLPAYO;700;65.0;127500;1961.5;2;0;;;SI;;;;CABALLITO;6;-58.443424626330128;-34.61237599432814
BEAUCHEF;200;130.0;255000;1961.5;4;30;;;;3;;;CABALLITO;6;-58.434526202827129;-34.619103930581289
AZCUENAGA;1000;130.0;255000;1961.5;4;50;;;;3;;;RECOLETA;2;-58.400453711143228;-34.596744118390127
SANTA FE;4100;130.0;255000;1961.5;0;50;;;;;;BALCON;PALERMO;14;-58.420776080779213;-34.581848643147538
MANSILLA, LUCIO NORBERTO, GRAL.;3600;78.0;153000;1961.5;3;40;;;;;;;PALERMO;14;-58.414612347453513;-34.591249354915888
CRAMER;300;38.2;75000;1961.3;2;0;;;;;SI;;COLEGIALES;13;-58.441983709004738;-34.576878096991834
JUNCAL;800;357.0;700000;1960.8;0;70;;;;;;;RETIRO;1;-58.378559307022222;-34.593024718234069
MEXICO;2700;28.0;54900;1960.7;2;40;;;;;;;BALVANERA;3;-58.404066022282741;-34.617171844412695
MEXICO;2400;33.0;64700;1960.6;1;A ESTRENAR;;;;SI;SI;;BALVANERA;3;-58.40018191175686;-34.616584102434125
AVELLANEDA;1900;38.0;74500;1960.5;1;0;;;;;;;FLORES;7;-58.458194577578396;-34.622111732939018
RIOBAMBA;900;197.4;387000;1960.1;4;75;;;;3;SI;SI;RECOLETA;2;-58.394707529730738;-34.59875166837729
ROOSEVELT FRANKLIN D.;4800;30.0;58800;1960.0;1;A ESTRENAR;;;SI;;;;VILLA URQUIZA;12;-58.483883854401284;-34.572057358195572
GOYENA, PEDRO;1700;50.0;98000;1960.0;2;A ESTRENAR;;;;SI;;;CABALLITO;6;-58.452507191017489;-34.628671776854702
TRES ARROYOS;800;50.0;98000;1960.0;3;0;;;;;;BALCON;VILLA CRESPO;15;-58.452445872233433;-34.604859284797143
LOYOLA;1300;50.0;98000;1960.0;3;0;;;;;SI;BALCON;CHACARITA;15;-58.441496560718413;-34.589804513999901
GORDILLO, JOSE O., CNEL.;100;75.0;147000;1960.0;0;12;;;;SI;;;LINIERS;9;-58.52219970093909;-34.64019972901081
OBISPO SAN ALBERTO;3300;50.0;98000;1960.0;0;0;;;;SI;;;VILLA PUEYRREDON;12;-58.511041838134354;-34.585563464192887
PERON, JUAN DOMINGO, TTE.;1800;50.0;98000;1960.0;1;0;;;;SI;;;SAN NICOLAS;1;-58.392087972235927;-34.606925189518172
PASEO COLON;900;50.0;98000;1960.0;2;60;;;;;;BALCON;SAN TELMO;1;-58.368604260301986;-34.618340757556801
ZAVALIA;2000;250.0;490000;1960.0;0;50;;;;;;;BELGRANO;13;-58.45032495509551;-34.559664681822433
COLOMBRES;100;25.0;49000;1960.0;1;50;;;;;;;ALMAGRO;5;-58.419001444410355;-34.61274083343406
BOYACA;200;50.0;98000;1960.0;3;0;;;;;;;FLORES;7;-58.458266947058888;-34.624682230498813
SANTA FE;2500;50.0;98000;1960.0;2;0;;;;;;;RECOLETA;2;-58.402369042247535;-34.594582381828715
HIDALGO;300;74.0;145000;1959.5;3;0;;;SI;2;;;CABALLITO;6;-58.439211006371544;-34.615986124809957
CABILDO;400;74.0;145000;1959.5;4;0;;;;SI;;SI;PALERMO;14;-58.440808102731005;-34.572236499320816
LA PAMPA;5600;74.0;145000;1959.5;3;0;;;;SI;SI;;PARQUE CHAS;15;-58.484992686088958;-34.582783256357878
RIVADAVIA;300;74.0;145000;1959.5;3;0;;;;;;;MONSERRAT;1;-58.370489198506284;-34.607534683077695
AVELLANEDA;200;74.0;145000;1959.5;4;0;;;;;SI;;CABALLITO;6;-58.433062857910947;-34.612245706841371
CATAMARCA;400;65.0;127350;1959.2;0;0;;;;SI;;;BALVANERA;3;-58.406043848588588;-34.614747989085529
JUNCAL;3500;98.0;192000;1959.2;4;40;;;;SI;;SI;PALERMO;14;-58.41265506689065;-34.58418299984649
FALCON, RAMON L.,CNEL.;2300;245.0;480000;1959.2;4;30;;;;5;SI;SI;FLORES;7;-58.460581052367957;-34.629734615874121
TRIUNVIRATO;3200;33.0;64646;1959.0;1;A ESTRENAR;;;;SI;;;VILLA ORTUZAR;15;-58.46741926723238;-34.583768455661392
ALVAREZ JONTE;1700;36.0;70519;1958.9;2;0;;;SI;SI;SI;;PATERNAL;15;-58.468400210329072;-34.600774541578282
ARENALES;3100;121.0;237000;1958.7;3;48;;;;3;SI;SI;RECOLETA;2;-58.408167616849404;-34.589471043016879
CARRIL, SALVADOR MARIA DEL;3000;48.0;94000;1958.3;0;0;;;;SI;;;AGRONOMIA;15;-58.499357290943315;-34.59158544478597
VIRASORO, VALENTIN;900;120.0;235000;1958.3;4;0;;;SI;2;;;CABALLITO;6;-58.442725365099982;-34.609658082473871
CASTILLO;200;143.0;280000;1958.0;4;10;;;SI;3;SI;BALCON;VILLA CRESPO;15;-58.432023047010269;-34.598075489645311
CAMPOS, LUIS M.;1300;143.0;280000;1958.0;4;0;;;;3;;;PALERMO;14;-58.441372378433584;-34.564716103414284
BLANCO ENCALADA;4400;71.0;139000;1957.7;3;0;;;SI;2;SI;;VILLA URQUIZA;12;-58.478528689291394;-34.570680822733102
ARAOZ DE LAMADRID, G., GRAL.;1500;71.0;139000;1957.7;3;0;;;;;;;BARRACAS;4;-58.372948780403021;-34.640596980570621
DIAZ VELEZ;4200;47.0;92000;1957.4;2;0;;;;;;;ALMAGRO;5;-58.426207902791205;-34.608805684694183
OLAZABAL;4500;70.0;137000;1957.1;3;0;;;SI;SI;;;VILLA URQUIZA;12;-58.479856735176213;-34.573028409282621
LEGUIZAMON, MARTINIANO;100;93.0;182000;1957.0;0;0;;;SI;2;;;LINIERS;9;-58.519419913603826;-34.640299077394175
FRANKLIN;600;51.0;99800;1956.9;2;0;;;;;;;CABALLITO;6;-58.440079440443327;-34.607879755158969
CARRIL, SALVADOR MARIA DEL;3200;46.0;90000;1956.5;2;0;;;;;;;AGRONOMIA;15;-58.502038660077261;-34.593241149666511
PUEYRREDON;800;115.0;225000;1956.5;4;30;;;SI;3;SI;BALCON;BALVANERA;3;-58.404661966988904;-34.60087541868883
ACHEGA;3200;46.0;90000;1956.5;2;0;;;SI;SI;;;VILLA URQUIZA;12;-58.501368741431406;-34.572727571462451
BILLINGHURST;600;69.0;135000;1956.5;3;0;;;;SI;;BALCON;ALMAGRO;5;-58.415636138359055;-34.602665344474801
SARMIENTO;4300;46.0;90000;1956.5;3;0;;;;SI;SI;;PALERMO;14;-58.410578591536712;-34.56998487295877
CORRALES;6400;23.0;45000;1956.5;0;30;;;;SI;;;VILLA RIACHUELO;8;-58.470850906782566;-34.689683010275154
INDEPENDENCIA;2200;46.0;90000;1956.5;1;0;;;;SI;;;SAN CRISTOBAL;3;-58.397466093598226;-34.618598021419558
RODRIGUEZ, MANUEL A., GRAL;1600;69.0;135000;1956.5;3;0;;;;SI;SI;;VILLA CRESPO;15;-58.451712543840173;-34.604240155448778
CUCHA CUCHA;300;69.0;135000;1956.5;3;0;;;;2;;;PATERNAL;15;-58.470021596865166;-34.599266978841591
YRIGOYEN, HIPOLITO;3800;69.0;135000;1956.5;3;0;;;;;;;ALMAGRO;5;-58.420259835854694;-34.614741636589372
VIDAL;1800;69.0;135000;1956.5;3;0;;;;;;;BELGRANO;13;-58.458045336813953;-34.567102996944683
DOBLAS;200;46.0;90000;1956.5;3;0;;;;;;;CABALLITO;6;-58.431148469827605;-34.618630829740624
PUEYRREDON;1300;46.0;90000;1956.5;1;0;;;;;;;RECOLETA;2;-58.402986045387145;-34.595809216891858
VALLESE, FELIPE;1954;47.0;91950;1956.4;1;0;;;SI;;;;FLORES;7;-58.461042466917561;-34.619151121538188
VALLESE, FELIPE;1900;47.0;91950;1956.4;1;0;;;;;;;FLORES;7;-58.460123111171882;-34.618732621944424
RAVIGNANI, EMILIO, Dr.;1300;42.0;82158;1956.1;0;0;;;SI;;;;CHACARITA;15;-58.443621836464985;-34.585335371744272
BRASIL;300;45.5;89000;1956.0;3;65;;;;;;;SAN TELMO;1;-58.369668184160709;-34.625430336664039
SALVADORES, Cnel.;1500;68.0;133000;1955.9;3;0;;;;2;;;BARRACAS;4;-58.370968701243498;-34.645359305071139
ALSINA, ADOLFO;3200;34.0;66500;1955.9;2;0;;;;;;;BALVANERA;3;-58.411379899430379;-34.613161341279728
MENDOZA;5000;45.0;88000;1955.6;1;0;;;;SI;;;VILLA URQUIZA;12;-58.482593044971821;-34.57669303341725
VIAMONTE;700;45.0;88000;1955.6;2;0;;;;SI;;;SAN NICOLAS;1;-58.376778610513107;-34.600092838524326
AGUERO;700;81.0;158400;1955.6;3;0;;;;2;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
DIRECTORIO;400;38.0;74300;1955.3;1;0;;;;;;;PARQUE CHACABUCO;7;-58.432270622091799;-34.627934070995849
ALVAREZ, THOMAS;600;70.0;136867;1955.2;2;0;;;SI;;;;CHACARITA;15;-58.450999349558032;-34.580635742812618
BRUNO, GIORDANO;800;61.0;119250;1954.9;3;0;;;;2;;;CABALLITO;6;-58.441215894105468;-34.617201138090671
SANTA FE;3000;133.0;260000;1954.9;4;35;;;;3;SI;BALCON;RECOLETA;2;-58.408044490763551;-34.590978024862743
AVALOS;1300;44.0;86000;1954.5;2;0;;;;;;;PARQUE CHAS;15;-58.477255320296003;-34.585185033444667
LAVALLEJA;500;66.0;129000;1954.5;3;0;;;;2;;;VILLA CRESPO;15;-58.43447575374735;-34.600777315057165
SAAVEDRA;700;33.0;64500;1954.5;0;0;;;;SI;;;BALVANERA;3;-58.402304594881677;-34.617736381890531
GUAYRA;2000;99.0;193500;1954.5;0;0;;;;SI;;;NUÑEZ;13;-58.460696512952524;-34.550683970887434
ARCOS;3000;99.0;193500;1954.5;0;0;;;;SI;;;NUÑEZ;13;-58.461356624222425;-34.551936515579278
THAMES;600;44.0;86000;1954.5;0;0;;;;;;;VILLA CRESPO;15;-58.441993411365125;-34.594465237657467
REGIMIENTO DE PATRICIOS;100;66.0;129000;1954.5;2;0;;;SI;2;;;BOCA;4;-58.370372243215797;-34.630779464128054
CASTRO, BARROS;600;44.0;86000;1954.5;2;0;;;;;;;ALMAGRO;5;-58.419465456766275;-34.618768200503695
DOLORES;300;66.0;129000;1954.5;3;0;;;;;;;FLORESTA;10;-58.475253842193752;-34.635601593584951
BACACAY;4000;46.0;89900;1954.3;2;0;;;;;;;FLORESTA;10;-58.48389646973024;-34.632002697318576
DEFENSA;1700;87.0;170000;1954.0;4;40;;;;2;;;SAN TELMO;1;-58.370634864926167;-34.628072371400144
GORRITI;6000;87.0;170000;1954.0;0;1;;;;;;;PALERMO;14;-58.441459466605522;-34.581909461422626
GELLY Y OBES, GRAL.;2200;389.0;760000;1953.7;5;25;;;;5;;;RECOLETA;2;-58.39710869871103;-34.586760206772929
MERCEDES;4500;86.0;168000;1953.5;0;33;;;;;;;VILLA DEVOTO;11;-58.515829961170702;-34.597136086562458
AVELLANEDA;1100;86.0;168000;1953.5;4;12;;;SI;2;;;CABALLITO;6;-58.446521196567247;-34.617681136426597
PAYSANDU;1600;43.0;84000;1953.5;2;0;;;;;;;CABALLITO;6;-58.457510117090003;-34.606102449437479
ITUZAINGO;900;45.0;87900;1953.3;2;0;;;;SI;SI;;BARRACAS;4;-58.376100444582939;-34.632321818716832
SANCHEZ DE BUSTAMANTE;2400;29.4;57427;1953.3;2;A ESTRENAR;;;;;;;RECOLETA;2;-58.403691572342147;-34.585418880378718
MENDOZA;4800;47.0;91800;1953.2;1;0;;;SI;SI;;;VILLA URQUIZA;12;-58.48083576671344;-34.575126077714927
VEDIA;1600;64.0;125000;1953.1;0;0;;;;SI;;;NUÑEZ;13;-58.466816995879704;-34.535849768547259
